Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Axe Bodyspray,Keine Marke,"€ 3,49","€ 3,95",23.27 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_151.png,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000151,obs_0000007369|obs_0000029503|obs_0000006390|obs_0000005641|obs_0000024865|obs_0000027088|obs_0000030337|obs_0000032124,obs_0000007369|obs_0000029503
Axe Dusche,Keine Marke,"€ 2,99","€ 3,55",7.48 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_152.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,tag_whole_food",,ref_000152,obs_0000024190|obs_0000024961|obs_0000025576|obs_0000030261|obs_0000030411|obs_0000030636|obs_0000030663|obs_0000030835|obs_0000030838|obs_0000030842|obs_0000030986|obs_0000031043|obs_0000032129,obs_0000005642|obs_0000006389
Vernel Weichspüler,Keine Marke,"€ 2,49",,2.26 - 2.46 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_153.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000153,obs_0000006208|obs_0000027502|obs_0000005644|obs_0000003383|obs_0000007570|obs_0000008829|obs_0000009289|obs_0000010207|obs_0000010398|obs_0000011044|obs_0000012322|obs_0000012830|obs_0000013786|obs_0000014033|obs_0000014650|obs_0000015377|obs_0000018014|obs_0000018390|obs_0000018804|obs_0000019299|obs_0000019623|obs_0000020118|obs_0000020470|obs_0000021395|obs_0000022176|obs_0000023294|obs_0000024330|obs_0000024867|obs_0000025707|obs_0000026483|obs_0000029165|obs_0000029374|obs_0000030313|obs_0000030385|obs_0000030662|obs_0000031128|obs_0000032139,obs_0000005644|obs_0000006208|obs_0000027502
Colgate Zahncreme,Keine Marke,"€ 4,99","€ 7,49",16.63 / l,versch. Sorten 75 ml GRATIS!,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_154.png,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000154,obs_0000006745|obs_0000028878|obs_0000007159|obs_0000007761|obs_0000011470|obs_0000011913|obs_0000012345|obs_0000013639|obs_0000021397|obs_0000025487|obs_0000029378,
Dick Durstig Küchentücher,Keine Marke,"€ 3,49","€ 5,49",Kein Mengenpreis,2-lagig,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_155.png,cat_drogerie,,ref_000155,obs_0000026171|obs_0000002681|obs_0000009516|obs_0000010816|obs_0000012722|obs_0000012942|obs_0000014760|obs_0000015808|obs_0000016571|obs_0000018091|obs_0000018821|obs_0000019640|obs_0000020648|obs_0000021040|obs_0000021841|obs_0000023671|obs_0000024627|obs_0000025344|obs_0000025579|obs_0000031927|obs_0000032280,
Elnett Haarspray,Keine Marke,"€ 3,99","€ 4,49",13.30 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_156.png,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000156,obs_0000027524|obs_0000030453|obs_0000011057|obs_0000013624|obs_0000014661|obs_0000030379|obs_0000030451|obs_0000030608|obs_0000030623|obs_0000030879,obs_0000027524|obs_0000030453
Slipeinlagen,Carefree,"€ 2,29","€ 2,95",Kein Mengenpreis,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_157.png,cat_drogerie,,ref_000157,obs_0000031133|obs_0000011047|obs_0000007653|obs_0000014477|obs_0000030742|obs_0000030459|obs_0000012328|obs_0000030908|obs_0000011455|obs_0000031924|obs_0000012803|obs_0000026385|obs_0000029742|obs_0000005841|obs_0000006744|obs_0000027501|obs_0000007157|obs_0000009989|obs_0000024478|obs_0000012084|obs_0000030650|obs_0000014034|obs_0000030457|obs_0000009595|obs_0000030235|obs_0000030243|obs_0000028211|obs_0000028212|obs_0000026839|obs_0000026716|obs_0000002683|obs_0000001757,obs_0000014477|obs_0000030742|obs_0000030459|obs_0000031133|obs_0000011047|obs_0000012328|obs_0000030908|obs_0000011455|obs_0000005841|obs_0000007653
Akku-Zyklonstaubsauger,Keine Marke,"€ 59,99","€ 119,99",Kein Mengenpreis,"mit EPA-11-Filter, ideal für Allergiker und Li-Ion-Akku (2000 mAh) für bis zu 35 Min. Laufzeit, inkl. Wandhalterung, Boden-, Fugen- & Bürstendüse",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_158.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000158,obs_0000024651,obs_0000007928|obs_0000026322
Akkubesen mit LED-Beleuchtung,Keine Marke,"€ 39,99","€ 79,99",Kein Mengenpreis,"mit Li-Ion-Akku (2500 mAh), Spezialbürste und 2 seitlichen Borsten mit 1.200 U/min, für Fliesen, Teppich, Parkett, Laminat u.v.m., mit Knickgelenk, 3-teiliger Teleskopstange, 300 ml Schmutzbehälter und 2 Ersatzbürsten, mit Fußschalter - ganz ohne Bücken",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_159.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000159,obs_0000008026,
Klemab das Maßband zum Kleben inkl Abroller und Klingenschutz,Keine Marke,"€ 7,99","€ 19,99",Kein Mengenpreis,"mit fortlaufender 10-cm-Skala & beschreibbarer Oberfläche, rückstandslos ablösbar, Länge ca. 50 m, einfach abreißen, aufkleben, loslegen",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_160.png,"cat_non_food,diet_vegetarian",,ref_000160,,
Akku-Handstaubsauger,Keine Marke,"€ 19,99","€ 39,99",Kein Mengenpreis,"leistungsstarker Akku (2000 mAh) und waschbarem EPA-Filter 11, inkl. Fugendüse, USB-Ladekabel und LED-Licht",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_161.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000161,obs_0000026323|obs_0000021218|obs_0000025035|obs_0000025378|obs_0000026010|obs_0000016553|obs_0000016843|obs_0000020770,obs_0000021218|obs_0000025035|obs_0000025378|obs_0000026010|obs_0000026323
Spray-Mopp,Keine Marke,"€ 9,99","€ 19,99",Kein Mengenpreis,"Sprühen & Wischen mit einem Gerät – ohne Eimer und ohne Bücken, mit 600-ml-Tank, Ersatz-Mikrofaser-Bodentücher 2er-Set, separat in deiner Filiale erhältlich",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_162.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,ref_000162,obs_0000024957,obs_0000024957
Akku-Fensterreiniger,Keine Marke,"€ 29,99","€ 59,99",Kein Mengenpreis,"Schmutzwasser wird direkt abgesaugt – kein Herabtropfen, 2 Saugstärken,  Li-Ionen-Akku (1500 mAh)",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_163.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000163,obs_0000024863,obs_0000024863
Abflussreiniger-Sticks mit Apfel-Duft,Keine Marke,"€ 9,99","€ 29,99",Kein Mengenpreis,"gegen Fett-, Seifen- & Speisereste, Schluss mit verstopften Abflüssen",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_164.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000164,obs_0000026003|obs_0000024658|obs_0000013329|obs_0000014410,
BackDani Rückentrainer,Keine Marke,"€ 14,99","€ 29,99",Kein Mengenpreis,"bringt Bewegung in den Rücken, sanfte Rotation, große Wirkung: mobilisiert tiefliegende Muskeln und Faszien im Rücken, nur 2 Minuten morgens und abends, inkl. Übungsposter, Maße: ca. L 80 cm x Ø 8 cm",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_165.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000165,,
Camper Set oder Pferdeanhänger Set,Keine Marke,"€ 19,99","€ 32,99",Kein Mengenpreis,"Horse Trailer Set, Mercedes-Benz AMG 4 × 4 mit Pferdeanhänger, mit viel ZubehörMaße: ca. 42 cm",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_166.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,ref_000166,,
5er Geschenkset,Keine Marke,"€ 12,99","€ 19,99",Kein Mengenpreis,"Freilauf Länge: ca. 7,5 cm",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_167.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000167,obs_0000011924|obs_0000014056,
Dinosaurier,Keine Marke,"€ 4,99",,Kein Mengenpreis,4 verschiedene Dinofiguren erhältlichMaße: 26 cm,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_168.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000168,,
Mini Baufahrzeug,Keine Marke,"€ 4,99",,Kein Mengenpreis,Reifen aus SoftmaterialMaße: ca. 23 cm,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_169.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,ref_000169,obs_0000010378|obs_0000011774|obs_0000014741|obs_0000016055|obs_0000016653|obs_0000024151,
Mitbringspiel,Keine Marke,"€ 4,99",,Kein Mengenpreis,versch. Spiele,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_170.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000170,,
Plüsch Capybara,Keine Marke,"€ 4,99",,Kein Mengenpreis,"Extra weiche Plüschmaterialie, Waschbar bis 30 GradMaße: ca. 25 cm",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_171.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",,ref_000171,,
Perlen-Geschenkset,Keine Marke,"€ 7,99",,Kein Mengenpreis,"Bügelperlenset: 5.000 Bügelperlen inkl. 5 Steckplatten • Perlenset: 10.000 Perlen und Schnüre, Verschlüsse und Fädelgarn",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_172.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegetarian,tag_whole_food",,ref_000172,obs_0000011924|obs_0000014056,
Kleinkindauto,Keine Marke,"€ 7,99",,Kein Mengenpreis,"großer Spielspaß, Freilaufca. 27 cm",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_173.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000173,,
LEGO Artikel,Keine Marke,"€ 7,99",,Kein Mengenpreis,versch. Artikel,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_174.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000174,obs_0000026286,
Funktions Racer kabelgesteuert,Keine Marke,"€ 7,99",,Kein Mengenpreis,"mit Kabelfernsteuerung, Toplicht bei Fahrt vorwärts, inkl. 2x AA Batterieca. 14 cm",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_175.png,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000175,,
Plüsch Bär,Keine Marke,"€ 9,99",,Kein Mengenpreis,"Extra weiche Plüschmaterialien, Waschbar bis 30 Grad, ca. 80 cm",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_176.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000176,,
Chi Chi Love,Keine Marke,"€ 9,99",,Kein Mengenpreis,"Funktionsplüsch, kabelgesteuert, läuft, bellt und wackelt mit dem Schwanz17 cm",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_177.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000177,obs_0000024835,
Bademantel,Kinder,"€ 9,99",,Kein Mengenpreis,"mit Kapuze, aufgesetzten Taschen und Lizenzpatch",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_178.png,"cat_knabbern_naschen,tag_ultra_processed",,ref_000178,obs_0000015372|obs_0000018849|obs_0000023746|obs_0000016709|obs_0000019668|obs_0000021978|obs_0000015715|obs_0000016739|obs_0000001383|obs_0000020988|obs_0000017490|obs_0000011610|obs_0000009698|obs_0000024043|obs_0000014586|obs_0000004502|obs_0000003648|obs_0000011611|obs_0000003560|obs_0000000237|obs_0000004075|obs_0000025427|obs_0000027880,obs_0000015372|obs_0000018849|obs_0000023746|obs_0000016709|obs_0000019668|obs_0000021978|obs_0000015715|obs_0000016739|obs_0000001383|obs_0000020988
LEGO Osterspaß,Keine Marke,"€ 9,99",,Kein Mengenpreis,"mit zahlreichen Bauelementen und grenzenlosen Bauideen, enthält Bauelemente, Sticker und Bastelstanzbögen",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_179.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000179,obs_0000026286,
Funko-Pop Vinylfigur,Keine Marke,"€ 9,99",,Kein Mengenpreis,versch. Figuren,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_180.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000180,,
Großbund Tulpen,Keine Marke,"€ 5,55",,Kein Mengenpreis,"ca. 35 cm lang, versch. Farben",Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_181.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000181,obs_0000027876|obs_0000031997,
Spezi oder Limo,Paulaner,"€ 10,99","€ 15,49",1.10 / l,"versch. Sorten, teilweise koffeinhaltig",Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_182.png,"cat_getraenke,tag_ultra_processed",,ref_000182,obs_0000011633|obs_0000014187|obs_0000031903|obs_0000012309|obs_0000010353|obs_0000031300|obs_0000000637|obs_0000025279|obs_0000021337|obs_0000026030|obs_0000024448,obs_0000005043|obs_0000011633|obs_0000005598|obs_0000014187
Corny Müsliriegel,Keine Marke,"€ 1,69","€ 2,29",11.27 - 14.08 / kg,versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_183.png,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",BLS-S830000,ref_000183,obs_0000006468|obs_0000006824|obs_0000004973|obs_0000015515|obs_0000015528|obs_0000026891|obs_0000027162|obs_0000028819|obs_0000027153|obs_0000028835|obs_0000025066|obs_0000026929|obs_0000031874,obs_0000004973|obs_0000006468|obs_0000006824|obs_0000015515|obs_0000015528|obs_0000026891
Zott Sahnejoghurt,Keine Marke,"€ 0,39","€ 0,99",2.79 / kg,"gekühlt, versch. Sorten",Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_184.png,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed,tag_whole_food",,ref_000184,obs_0000007226|obs_0000002246|obs_0000003268|obs_0000007720|obs_0000008789|obs_0000009258|obs_0000014943|obs_0000017464|obs_0000018553|obs_0000018944|obs_0000019763|obs_0000023299|obs_0000024741,obs_0000006237|obs_0000027587|obs_0000028655
Crunchips,Lorenz,"€ 1,0","€ 1,99",6.67 – 7.69 / kg,versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_185.png,"cat_knabbern_naschen,sub_kartoffeln,tag_ultra_processed",,ref_000185,obs_0000000817|obs_0000004366|obs_0000023198|obs_0000000430|obs_0000019887|obs_0000004793|obs_0000019068|obs_0000015558|obs_0000031947|obs_0000016467|obs_0000003939|obs_0000002926|obs_0000014838|obs_0000029472|obs_0000028410|obs_0000002096|obs_0000006552,obs_0000000817
Eilles,Keine Marke,"€ 5,99","€ 9,69",11.98 / kg,Kaffee gemahlen oder Ganze Bohnen,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_186.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000186,obs_0000006437|obs_0000026492|obs_0000005340|obs_0000005903,
Trauben dunkel,Keine Marke,"€ 1,79","€ 2,19",3.58 / kg,"Namibia/Südafrika, Kl. I, kernlos",Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_187.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,ref_000187,obs_0000000053|obs_0000019239|obs_0000020058|obs_0000023615|obs_0000023716|obs_0000024265|obs_0000025669|obs_0000025911,
Hähnchen-Innenfilet,Keine Marke,"€ 3,99","€ 4,99",9.98 / kg,zart und mager,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_188.png,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_high_protein,tag_proteinreich,tag_whole_food",BLS-V604100,ref_000188,,obs_0000000424|obs_0000000506|obs_0000001309|obs_0000002903|obs_0000003929|obs_0000004356|obs_0000004783|obs_0000024525|obs_0000025466|obs_0000025805
Gurken,Keine Marke,"€ 0,66","€ 0,89",Kein Mengenpreis,"Spanien/Niederlande, Kl. I",Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_189.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",BLS-G520100,ref_000189,obs_0000015776|obs_0000024937|obs_0000026179|obs_0000006453|obs_0000006819|obs_0000018911|obs_0000019730|obs_0000005159|obs_0000005487|obs_0000005496|obs_0000013934|obs_0000025653|obs_0000026550|obs_0000031576|obs_0000028440|obs_0000004908|obs_0000005109|obs_0000023993,obs_0000002349|obs_0000003482|obs_0000015776|obs_0000024254|obs_0000024937|obs_0000025220|obs_0000026179
Frischkäse- zubereitung,Philadelphia,"€ 1,11","€ 2,29",5.69 / kg,"gekühlt, versch. Sorten",Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_190.png,"cat_molkerei_kaese,diet_vegetarian,sub_kaese,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed",,ref_000190,obs_0000026252|obs_0000002737|obs_0000003267|obs_0000000519|obs_0000019487|obs_0000016419|obs_0000015471|obs_0000006777|obs_0000016007|obs_0000021129|obs_0000016038|obs_0000016568|obs_0000020674|obs_0000005321|obs_0000024802|obs_0000018668|obs_0000017161|obs_0000005900|obs_0000009494|obs_0000020775|obs_0000017193|obs_0000026429|obs_0000004927|obs_0000018246|obs_0000009042|obs_0000023386|obs_0000020837|obs_0000022932|obs_0000026020|obs_0000006596|obs_0000017887|obs_0000022511|obs_0000006245|obs_0000005502,obs_0000007725|obs_0000011338|obs_0000026252|obs_0000005900|obs_0000004927|obs_0000014199
