Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Cinzano Asti D O C G,Keine Marke,"€ 6,49","€ 7,99","1 l = 8,65","Schaumwein, mild",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_142.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000142,,
Michel Schneider Grauburgunder Rivaner oder Weißer Burgunder Qualitätswein,Keine Marke,"€ 3,79","€ 4,99","1 l = 5,05",,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_143.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000143,obs_0000008170|obs_0000035025|obs_0000034426,
Fuze Tea,Fuze Tea,"€ 1,69",,"1 l = 1,35",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_144.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000144,obs_0000034655|obs_0000029754|obs_0000007267|obs_0000017671|obs_0000018798,obs_0000029754|obs_0000034655|obs_0000007267
Spezi Energy,Keine Marke,"€ 0,79","€ 0,99","1 l = 2,39","taurin- und koffeinhaltig, versch. Sorten",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_145.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000145,obs_0000027152|obs_0000033836|obs_0000012863|obs_0000013907|obs_0000000637|obs_0000034434|obs_0000010907|obs_0000026321|obs_0000027903|obs_0000022812,
Warsteiner,Keine Marke,"€ 0,79","€ 0,99","1 l = 1,58",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_146.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000146,obs_0000029986|obs_0000031397|obs_0000005639|obs_0000007274|obs_0000029199|obs_0000029072|obs_0000006552,
oder Fanta,Coca-Cola,"€ 3,99","€ 4,49","1 l = 2,02","teilweise koffeinhaltig, versch. Sorten",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_147.jpg,"cat_getraenke,sub_tk_fertiggerichte,tag_high_protein,tag_proteinreich,tag_ultra_processed",,,ref_000147,obs_0000031294|obs_0000034440|obs_0000031043|obs_0000001532|obs_0000034906|obs_0000028043|obs_0000029419|obs_0000030303|obs_0000032052|obs_0000029010|obs_0000029984|obs_0000030679|obs_0000032019|obs_0000032258|obs_0000032704|obs_0000005442|obs_0000006553|obs_0000007251|obs_0000007451,
Hacker Pschorr Münchner Hell oder Kapuziner Weißbier Naturtrüb oder Alkoholfrei,Keine Marke,"€ 11,99","€ 16,9919,49","1 l = 1,20",je nach regionaler Verfügbarkeit,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_148.jpg,cat_getraenke,,,ref_000148,obs_0000031617|obs_0000011368|obs_0000015092|obs_0000013313|obs_0000005647|obs_0000034839|obs_0000033822|obs_0000028250|obs_0000015504|obs_0000031384|obs_0000035040|obs_0000035046|obs_0000035050|obs_0000034636|obs_0000000862|obs_0000012642|obs_0000010094|obs_0000027553|obs_0000006569|obs_0000003504|obs_0000032731|obs_0000031751|obs_0000031388|obs_0000031911|obs_0000027336|obs_0000028367|obs_0000028886|obs_0000035037|obs_0000028962|obs_0000028970|obs_0000034223,
Witaquelle Mineralwasser,Keine Marke,"€ 3,99","€ 5,29","1 l = 0,40",Sanft,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_149.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000149,obs_0000027653|obs_0000034851|obs_0000015908|obs_0000031797|obs_0000026205|obs_0000008801|obs_0000003689|obs_0000015481|obs_0000031867|obs_0000012414|obs_0000031871|obs_0000028800|obs_0000034437|obs_0000008841|obs_0000009353|obs_0000028841|obs_0000027836|obs_0000011969|obs_0000021185|obs_0000027856|obs_0000008437|obs_0000034043|obs_0000034044|obs_0000009985|obs_0000028931|obs_0000035059|obs_0000010519|obs_0000031006|obs_0000014625|obs_0000028968|obs_0000026948|obs_0000028493|obs_0000008537|obs_0000011123|obs_0000028537|obs_0000028027|obs_0000020366|obs_0000028603|obs_0000034235|obs_0000034238|obs_0000026570|obs_0000013773|obs_0000025562|obs_0000028654|obs_0000014332,
Schloss Biere,Keine Marke,"€ 0,45","€ 0,55","1 l = 0,90",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_150.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000150,obs_0000026248,obs_0000026248
Bitburger Radler,Keine Marke,"€ 3,99","€ 4,69","1 l = 2,02",Naturtrüb oder Naturtrüb Alkoholfrei,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_151.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000151,obs_0000013844,
Jim Beam,Jim Beam,"€ 10,99","€ 15,99","1 l = 15,70","versch. Sorten, 32,5 – 40% Vol.",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_152.jpg,cat_getraenke,,,ref_000152,obs_0000003999|obs_0000000328|obs_0000004426|obs_0000004853|obs_0000007902|obs_0000007904|obs_0000029772|obs_0000032745|obs_0000006008,
Schöfferhoffer,Keine Marke,"€ 3,99","€ 4,99","1 l = 2,02",Grapefruit oder Grapefruit Alkoholfrei,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_153.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000153,,
Felix Katzennahrung,Keine Marke,"€ 15,99","€ 20,99","1 kg = 3,14",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_154.jpg,cat_tiernahrung,,,ref_000154,obs_0000032780|obs_0000026771|obs_0000028361|obs_0000005863|obs_0000006773|obs_0000033541|obs_0000034456|obs_0000032042|obs_0000013736|obs_0000005677|obs_0000015533|obs_0000027821|obs_0000014398|obs_0000008127|obs_0000026441|obs_0000012491|obs_0000015701|obs_0000014307|obs_0000008604,obs_0000032780|obs_0000026771|obs_0000013736|obs_0000014398|obs_0000028361|obs_0000012491|obs_0000015701
Palmolive Duschgel oder Flüssigseife,Keine Marke,"€ 1,0","€ 1,79","pro Einheit = 4,00",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_155.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000155,obs_0000032279|obs_0000008329|obs_0000009054|obs_0000009084|obs_0000009217|obs_0000017459|obs_0000034059|obs_0000009697|obs_0000026290|obs_0000026347|obs_0000026494|obs_0000035065|obs_0000011174|obs_0000011621|obs_0000011624|obs_0000011788|obs_0000028939|obs_0000028963|obs_0000013165|obs_0000013602|obs_0000014682|obs_0000031850|obs_0000015523|obs_0000031924|obs_0000015972|obs_0000015973,
Toilettenpapier Kamille,Regina,"€ 4,99","€ 6,77","pro Einheit = 4,99",3-lagig,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_156.jpg,cat_drogerie,,,ref_000156,obs_0000026332|obs_0000006587|obs_0000000527|obs_0000003599|obs_0000001568|obs_0000010282|obs_0000033855|obs_0000002116|obs_0000026693|obs_0000024163|obs_0000013932|obs_0000004745|obs_0000013454|obs_0000027323|obs_0000023741|obs_0000034994|obs_0000028373|obs_0000025816|obs_0000028891|obs_0000004318|obs_0000033514|obs_0000000748|obs_0000033004|obs_0000000261|obs_0000008992|obs_0000000809|obs_0000003891|obs_0000034612|obs_0000001341|obs_0000014665|obs_0000033636|obs_0000033135|obs_0000028024|obs_0000011770|obs_0000032934,
One Katzennahrung,Purina,"€ 2,99","€ 3,95","1 kg = 3,99",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_157.jpg,cat_tiernahrung,,,ref_000157,obs_0000028826|obs_0000013992|obs_0000014398|obs_0000034456|obs_0000015533|obs_0000027821|obs_0000012491|obs_0000033541|obs_0000026441|obs_0000015701|obs_0000013736|obs_0000008127|obs_0000014307,obs_0000028826|obs_0000013992|obs_0000015533
Sensodyne Fluorid Zahncreme,Keine Marke,"€ 6,99",,"1 l = 31,07",,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_158.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000158,obs_0000006945|obs_0000006052|obs_0000030353|obs_0000027515|obs_0000033016|obs_0000015114|obs_0000031914|obs_0000012467|obs_0000022872|obs_0000027360|obs_0000012899|obs_0000012024|obs_0000008315,obs_0000006945|obs_0000006052
Tena discreet,Keine Marke,"€ 3,29","€ 3,79","pro Einheit = 3,29",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_159.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000159,obs_0000030723|obs_0000032145|obs_0000032280|obs_0000007924|obs_0000032144|obs_0000032281|obs_0000012705|obs_0000030780|obs_0000006242|obs_0000005483|obs_0000011382,obs_0000012705
Teleskop-Insektenschutzgitter für Fenster,Keine Marke,"€ 9,99","€ 19,99","pro Einheit = 9,99","in 3 Min. montiert, Kein Zutritt für Wespen, Mücken & Co.!, Netz am Rahmen vormontiert, Maße: 70 x 80 cm bis max. 115 x 135 cm, anthrazit, weißFenster-Moskitonetz Magic Klick:zuschneidbar Maße: max. 150 x 130 cm, ohne Bohren, einfach mit Magneten in den Rahmen klickenInsektenschutzvorhang für Türen:mit 18 eingenähten XXL Magnetbändern, Maße: ca. 100 x 210 cm, mit selbstklebendem Klettband- schnell montiert",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_160.jpg,"cat_non_food,diet_gluten_free,diet_vegetarian",,,ref_000160,,
Elektrischer Fugenreiniger,Keine Marke,"€ 39,99","€ 79,99","pro Einheit = 39,99","Nylon-Bürste für normale & Stahl-Bürste für hartnäckige Verschmutzungen, 2er Set Ersatzbürsten in deiner Filiale erhältlich, endlich saubere Fugen: entfernt Moos, Unkraut & Schmutz",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_161.jpg,"cat_drogerie,diet_vegetarian",,,ref_000161,,
FryUp Vertikale Doppelkammer-Heißluftfritteuse,Keine Marke,"€ 99,99","€ 249,99","pro Einheit = 99,99","2 Fritteusen auf der Fläche von einer, starke 10-Liter-Volumen (5 L pro Kammer) mit Multi-Color Touch-Display & 2 unabhängigen Garzonen, max. 2400 W, 100 Stk. Backpapierschalen, separat in Ihrer Filiale erhältlich",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_162.jpg,"cat_non_food,diet_vegetarian,tag_ultra_processed",,,ref_000162,obs_0000026388|obs_0000000770|obs_0000016517|obs_0000008842|obs_0000025870|obs_0000023705|obs_0000005018|obs_0000001565|obs_0000022702|obs_0000022718|obs_0000024128|obs_0000002370|obs_0000004164|obs_0000018130|obs_0000026718|obs_0000018919|obs_0000003182|obs_0000004591|obs_0000023536,
Unkrautstecher,Unkrautstecher,"€ 14,99","€ 29,99","pro Einheit = 14,99","Unkraut entfernen – ohne Bücken oder Knien, mühelose Unkrautentfernung im Stehen, 3-teiliger Edelstahlstiel (ca. 112 cm inkl. Kralle)",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_163.jpg,cat_non_food,,,ref_000163,,
Akku-Rasentrimmer,Keine Marke,"€ 29,99","€ 49,99","pro Einheit = 29,99","mit 24 handelsüblichen Kabelbindern & 20 Trimmfäden als Schneidewerkzeug und verstellbarer Teleskopstange, Li-Ion-Akku (1300 mAh), unkompliziertes Auswechseln",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_164.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000164,,
Zahnfleischpflege Intensiv Serum No 7,Keine Marke,"€ 9,99","€ 29,99","1 l = 999,00","wirksame Ergänzung zur täglichen Zahnhygiene, begleitende Pflege bei Zahnfleischproblemen, einfache Anwendung dank Geltextur über Nacht einwirken lassen, auch für Träger:innen von Knirschschienen, Aligner & Co. geeignet",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_165.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000165,,
Notfall-Rettungswerkzeug im Kreditkartenformat,Keine Marke,"€ 9,99","€ 11,99","pro Einheit = 9,99","mit Dorn aus Hartmetall & Gurtschneider, zum schnellen & sicheren Zerschlagen von PKW-Seitenscheiben im Notfall, mühelose Anwendung ohne viel Kraftaufwand",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_166.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000166,,
Akku Baustellenradio BSR20,Keine Marke,"€ 39,99","€ 79,95","pro Einheit = 39,99","wassergeschützt gegen Strahlwasser gem. IPX5, Musikstreaming über Bluetooth 4.2 von mobilen Endgeräten wie z.B. Smartphones oder Tablets, inkl. Lithium-Ionen-Akku, Wiedergabelaufzeit bis zu ca. 14 Stunden",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_167.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000167,obs_0000023437,obs_0000023437
Universal Innenfarbe,Keine Marke,"€ 19,99","€ 39,99","1 l = 1,82","weiße, matte Innenfarbe für Wände und Decken, Deckkraftklasse: Klasse 2",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_168.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000168,obs_0000035079,
Hammer oder Beil,Keine Marke,"€ 4,99",,"pro Einheit = 4,99","Gummihammer 680 g, Klauenhammer 450 g ,Fäustel 1000 g, Beil 35 cm, rutschhemmender Fiberglas-Griff",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_169.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000169,,
Klebehelfer,Keine Marke,"€ 2,99","€ 4,49","pro Einheit = 33,22","Mini Trio, 3 x 1 g + 1 Tube gratis flüssig, Alleskleber Extreme Gel, 8 g, Sekundenkleber Ultra Gel, 3 g, Kleben statt Bohren Montagekleber, 90 g",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_170.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000170,,
Kreuzlinienlaser TC-KLL 10 170,Keine Marke,"€ 39,99","€ 79,95","pro Einheit = 39,99","einfache Projektion eines Laser-Kreuzes sowie einzelner Laserlinien, automatische Ausrichtung durch Pendelsystem, Arbeitsbereich 10 m, batteriebetrieben, inkl. 2x AA-Batterien, exakte Höhenverstellung, inkl. Stativ (ca. 170 cm)",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_171.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000171,,
Akkuschrauber 3 6V,Keine Marke,"€ 19,99","€ 32,95","pro Einheit = 19,99","54 teiliges Set inkl. Bits und Bithalter, drehbarer Handgriff, LED Licht",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_172.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000172,obs_0000026174,
Lacke und Lasuren,Keine Marke,"€ 9,99","€ 15,99","pro Einheit = 4,00","Express Deckfarbe 2,5l:Witterungs- & UV-Beständig, für außen & innenWetterschutz Holzgel 5l : tropffreie, schnell trocknend, Wasser abweisend und UV-beständigPUR Langzeitlasur 2,5l :2in1 Lack + Grundierung. Erhöhte Witterungsbeständigkeit",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_173.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000173,,
Malerartikel,Keine Marke,"€ 3,99",,"pro Einheit = 3,99","Lasur- oder Lackpinsel-Set 12-teilig, Lackierroller-Set 3-teilig, Lasurroller-Set 4-teilig",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_174.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000174,,
Spezial Klebeband,Keine Marke,"€ 4,99","€ 9,99","pro Einheit = 0,33","GP 10m - 60m (0,08,-  bis 0,50,-/m)Panzerband: 15 m x 48 mm, 4er SetSpiegelklebeband:10 m x 19 mmPIB Tape: 5 m x 19 mm, 3er Set selbstverschweißend & abdichtendNanotape: 5 m x 19 mm, 3er Set stark & zuverlässig, universell einsetzbar, feuchtigkeitsbeständig",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_175.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000175,obs_0000025281|obs_0000026892,
Nitril Einmalhandschuhe,Keine Marke,"€ 9,99",,"pro Einheit = 9,99","elastisch & stabil, latex- & puderfrei",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_176.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000176,obs_0000001573|obs_0000002215,
Arbeitssocken,Keine Marke,"€ 6,99",,"pro Einheit = 6,99","angenehmer Tragekomfort, robuste Verarbeitung, Größe: 39/42 – 43/46",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_177.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000177,obs_0000001381|obs_0000024084|obs_0000024504|obs_0000023929|obs_0000024347|obs_0000012580|obs_0000023096|obs_0000015208|obs_0000016497|obs_0000016260|obs_0000009742|obs_0000015183|obs_0000009278|obs_0000026252|obs_0000025399,obs_0000001381|obs_0000024084|obs_0000024504|obs_0000023929|obs_0000024347
Herren Strick-Fleecejacke,Keine Marke,"€ 14,99","€ 24,99","pro Einheit = 14,99","mit Kapuze, warmes und weiches Microfleece, wärmeisolierend, 2 Reißverschluss Taschen seitlich, Größen: M – XXL",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_178.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000178,obs_0000025203|obs_0000009402|obs_0000026122|obs_0000009864|obs_0000018381|obs_0000022494|obs_0000000029|obs_0000016905|obs_0000019864|obs_0000003754|obs_0000023101,obs_0000014795|obs_0000024541
Sicherheitsschuhe oder Halbstiefel S3,Keine Marke,"€ 24,99","€ 52,95","pro Einheit = 24,99","Obermaterialmix aus hochwertigem Velourleder, Coolmax®-Innensohle, besonders leichtgewichtig und flexibel, S3 mit Stahlkappe, Stahlzwischensohle und Schutz vor Wasserdurchtritt/-aufnahme, auch als Halbstiefel in Größen 42 – 44, Sicherheitschuhe in Größen 43 – 46",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_179.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000179,obs_0000023105,
Meica Curry King,Keine Marke,"€ 3,33","€ 5,38","1 kg = 7,59",in würziger Currysauce Einzelpreis: 2.69 (12.23/ kg),Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_180.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000180,obs_0000029154|obs_0000031481|obs_0000011791|obs_0000020541|obs_0000014525|obs_0000031807|obs_0000022987|obs_0000019917|obs_0000015833|obs_0000025063|obs_0000021360|obs_0000022415|obs_0000018453,obs_0000011791|obs_0000020541|obs_0000014525|obs_0000031807|obs_0000022987|obs_0000019917|obs_0000015833|obs_0000029154|obs_0000025063|obs_0000021360|obs_0000031481
