Marke,Produkt,Preis,Vorheriger_Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
FROSTA,Gemüse,"€ 1,69","€ 2,19","1 kg = 3,76 - 5,64","Brokkoliröschen, Erbsen & Karotten, Prinzessbohnen oder Junge Erbsen",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_189.jpg,"cat_tiefkuehl,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_nudeln,sub_tk_fertiggerichte,sub_tk_gemuese,tag_ultra_processed",,BLS-X416243,ref_000182,obs_0000012813|obs_0000011055|obs_0000010642|obs_0000015818|obs_0000014837|obs_0000017491|obs_0000033909|obs_0000011900|obs_0000014506|obs_0000018735|obs_0000016753|obs_0000025597|obs_0000018942|obs_0000011491|obs_0000008614|obs_0000002055|obs_0000033834|obs_0000028318|obs_0000018651|obs_0000025833|obs_0000009060|obs_0000002949|obs_0000021989|obs_0000006649|obs_0000034005|obs_0000006505|obs_0000010355|obs_0000012974|obs_0000006845|obs_0000028366|obs_0000026348|obs_0000031028|obs_0000030015|obs_0000029016|obs_0000030660|obs_0000022572|obs_0000019518|obs_0000032396|obs_0000013002|obs_0000014042|obs_0000017157|obs_0000016359|obs_0000006157|obs_0000006217|obs_0000026195|obs_0000005211|obs_0000005772|obs_0000005950|obs_0000007038|obs_0000005583,obs_0000012813|obs_0000017491|obs_0000033909|obs_0000011900|obs_0000014506|obs_0000011055|obs_0000018735|obs_0000016753|obs_0000010642|obs_0000015818|obs_0000014837|obs_0000025597|obs_0000018942
BONDUELLE,Gemüse oder Hülsenfrüchte,"€ 1,11","€ 1,79","pro Einheit = 4,44",versch. Sorten,Nein,Dieses Angebot findest du vom 30.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-30,2026-04-01,../images/kaufland/kaufland_offer_640.jpg,"cat_grundnahrung,diet_vegan,diet_vegetarian,sub_huelsenfruechte,tag_ultra_processed,tag_whole_food",,,ref_000183,obs_0000016753|obs_0000000617|obs_0000025597|obs_0000017491|obs_0000033909|obs_0000009600|obs_0000010051|obs_0000018735|obs_0000010642|obs_0000018942|obs_0000002604|obs_0000011055|obs_0000003418|obs_0000011900|obs_0000012813|obs_0000014506|obs_0000014837|obs_0000015818|obs_0000008133,
AGRARFROST,Genießer-Kroketten,"€ 1,99","€ 2,49","1 kg = 3,32",mit Sahne und Butter verfeinert,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_194.jpg,"cat_tiefkuehl,tag_ultra_processed",,,ref_000184,obs_0000014969|obs_0000003485|obs_0000000208,obs_0000014969
BÄRENMARKE,Genussvolle Kaffee-Milch,"€ 0,99","€ 1,45","1 kg = 5,83","Kondensmilch, 8 % Fett",Nein,Dieses Angebot findest du vom 30.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-30,2026-04-01,../images/kaufland/kaufland_offer_616.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,tag_whole_food",,,ref_000185,obs_0000011344|obs_0000013262|obs_0000013621|obs_0000015682|obs_0000029027|obs_0000003614|obs_0000012856|obs_0000026178|obs_0000012375|obs_0000011954|obs_0000014593|obs_0000000796|obs_0000024909|obs_0000013724|obs_0000015279|obs_0000010719|obs_0000022517,obs_0000011344
SOMAT,Geschirrreiniger-Tabs,"€ 11,99","€ 14,49","pro Einheit = 0,13",All in 1 Extra,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_408.jpg,cat_drogerie,,,ref_000186,obs_0000013653|obs_0000008286|obs_0000010954|obs_0000016629|obs_0000029406|obs_0000032756,obs_0000033074|obs_0000013653|obs_0000008286
PRIL,Geschirrspülmittel,"€ 1,39","€ 1,75","1 l = 2,06 - 3,09",versch. Sorten,Nein,Dieses Angebot findest du vom 30.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-30,2026-04-01,../images/kaufland/kaufland_offer_636.jpg,cat_drogerie,,,ref_000187,obs_0000015118|obs_0000008401|obs_0000011604|obs_0000015958|obs_0000031355|obs_0000034453|obs_0000011161|obs_0000010271|obs_0000013986|obs_0000028221|obs_0000034995|obs_0000013654|obs_0000008305|obs_0000013052|obs_0000020019|obs_0000016850|obs_0000032274|obs_0000006050|obs_0000005293|obs_0000029778|obs_0000005857|obs_0000006247|obs_0000006763|obs_0000030063|obs_0000032757|obs_0000007927|obs_0000024713|obs_0000025820|obs_0000013224,obs_0000015118|obs_0000032274|obs_0000034453|obs_0000011161|obs_0000010271|obs_0000013986|obs_0000006050|obs_0000005293|obs_0000020019|obs_0000028221|obs_0000034995|obs_0000008401|obs_0000016850|obs_0000011604|obs_0000013654|obs_0000015958|obs_0000005857|obs_0000006763|obs_0000030063|obs_0000008305|obs_0000007927|obs_0000031355|obs_0000013052
K-PURLAND,Geschnetzeltes Gyros Art XXL,"€ 4,79",,"1 kg = 5,99","vom Schwein, mariniert",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_086.jpg,"cat_fleisch_wurst,sub_rind,sub_schwein,tag_high_protein,tag_proteinreich",,,ref_000188,obs_0000009260|obs_0000011841|obs_0000015648|obs_0000027966|obs_0000005250|obs_0000006354|obs_0000008915|obs_0000016549|obs_0000017057|obs_0000000408|obs_0000004118|obs_0000004545|obs_0000004972|obs_0000000648|obs_0000001454|obs_0000034972|obs_0000012763|obs_0000013967,obs_0000009260|obs_0000027966|obs_0000011841|obs_0000005250|obs_0000006354|obs_0000015648
OSTMANN,Gewürze,"€ 1,49",,"1 kg = 49,67 - 298,00",versch. Sorten,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_279.jpg,"cat_grundnahrung,diet_vegan,tag_ultra_processed",,BLS-D433400,ref_000189,obs_0000014539|obs_0000010683,obs_0000014539
PARKSIDE,Gießkanne 10 Liter,"€ 4,99",,"pro Einheit = 4,99",Aus Kunststoff Fassungsvermögen ca. 10 l,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_496.jpg,cat_non_food,,,ref_000190,,
PARKSIDE,Gießkanne 5 Liter,"€ 2,99",,"pro Einheit = 2,99",Aus Kunststoff Fassungsvermögen ca. 5 l,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_507.jpg,cat_non_food,,,ref_000191,,
HENDRICK S,Gin,"€ 27,99","€ 37,99","1 l = 39,99","schott. Wacholder-Spirituose mit Aromen von Koriander, Rosenblättern, Gurkenextrakten und Zitrusschalen, 44 Vol. %",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_352.jpg,"cat_getraenke,tag_ultra_processed",,BLS-P722000,ref_000192,obs_0000019615|obs_0000015697|obs_0000026929|obs_0000035048|obs_0000017564|obs_0000007086|obs_0000018741|obs_0000009687|obs_0000011866|obs_0000018011|obs_0000013660|obs_0000009066|obs_0000016267|obs_0000021131|obs_0000008342|obs_0000034843|obs_0000017315|obs_0000014631|obs_0000014250|obs_0000010540|obs_0000016177|obs_0000011573|obs_0000006717|obs_0000012864|obs_0000008385|obs_0000017090|obs_0000013765|obs_0000017357|obs_0000009168|obs_0000019800|obs_0000020312|obs_0000019811|obs_0000016107|obs_0000010741|obs_0000021753|obs_0000023420|obs_0000019074|obs_0000024592|obs_0000005265|obs_0000007455|obs_0000019108|obs_0000006566|obs_0000030760|obs_0000007465|obs_0000006210|obs_0000018392|obs_0000025947|obs_0000010352|obs_0000011130|obs_0000006016,obs_0000019615|obs_0000007086|obs_0000026929|obs_0000015697
BOMBAY,Gin Tonic,"€ 1,99","€ 3,29","1 l = 7,96","alkoholisches Mixgetränk, 10 Vol. % (+ 0.25 Pfand)",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_356.jpg,cat_getraenke,,,ref_000193,obs_0000019615|obs_0000026929|obs_0000015697,
NESCAF,Gold,"€ 2,69","€ 4,49","1 kg = 18,69 - 21,52","lösliche Kaffee-Spezialitäten, versch. Sorten",Nein,Dieses Angebot findest du vom 30.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-30,2026-04-01,../images/kaufland/kaufland_offer_020.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,BLS-G230100,ref_000194,obs_0000034007|obs_0000023259|obs_0000012629|obs_0000012669|obs_0000010721|obs_0000031776|obs_0000011104|obs_0000013227|obs_0000015276|obs_0000031712|obs_0000026672|obs_0000018645|obs_0000025395|obs_0000010065|obs_0000009614|obs_0000009158|obs_0000029715|obs_0000020510|obs_0000016424|obs_0000008235|obs_0000013358|obs_0000019528|obs_0000005742|obs_0000025215|obs_0000001674|obs_0000027793|obs_0000017043|obs_0000029362|obs_0000014007|obs_0000021224|obs_0000025350|obs_0000010019|obs_0000022839|obs_0000027964|obs_0000021329|obs_0000009562|obs_0000026466|obs_0000014705|obs_0000008059|obs_0000032649|obs_0000028046|obs_0000026005|obs_0000008606|obs_0000027055|obs_0000020405|obs_0000008631|obs_0000030693|obs_0000006641|obs_0000008230|obs_0000001035,obs_0000029715|obs_0000031776|obs_0000034007|obs_0000023259|obs_0000012629|obs_0000011104|obs_0000012669|obs_0000013227|obs_0000015276|obs_0000031712|obs_0000010721|obs_0000030693
LINDT,Goldhase,"€ 1,29","€ 3,29","1 kg = 25,80","aus feinster Vollmilch-, Edelbitter- oder weißer Schokolade",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_318.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000195,obs_0000013665|obs_0000013666,obs_0000013665
K-BLUE BAY,Goldlocke,"€ 17,29","€ 21,15","pro Einheit = 3,29","aus Tilapiafilet, nach Art der Schillerlocke, heißgeräuchert, ohne Haut",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_142.jpg,"cat_fisch_meeresfruechte,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000196,obs_0000010119,obs_0000010119
K-GOLD EDITION,Gorgonzola DOP,"€ 1,99","€ 2,99","1 kg = 9,95","mild, 48 % Fett i. Tr.",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_162.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000197,obs_0000012323|obs_0000011487|obs_0000022625|obs_0000034570|obs_0000000281|obs_0000003100|obs_0000008093|obs_0000004775|obs_0000003921|obs_0000033759|obs_0000003568|obs_0000004348,obs_0000012323|obs_0000011487|obs_0000022625
LANDANA,Gouda pikant,"€ 0,89","€ 1,89","pro Einheit = 0,89","holl. Schnittkäse, vollmundig-aromatisch, 48 % Fett i. Tr.",Nein,Dieses Angebot findest du vom 30.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-30,2026-04-01,../images/kaufland/kaufland_offer_006.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000198,obs_0000013983|obs_0000034978|obs_0000028379,
K-FAVOURITES,Grana Padano DOP gerieben,"€ 2,59","€ 3,29","1 kg = 17,27","gerieben, 32 % Fett i. Tr.",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_171.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000199,obs_0000011032|obs_0000022624|obs_0000013230|obs_0000015809|obs_0000024568|obs_0000010424|obs_0000011475|obs_0000008584|obs_0000023167|obs_0000028820|obs_0000019702|obs_0000018289|obs_0000022437,obs_0000011032
REBENBLICK,Grauer Burgunder,"€ 1,99","€ 2,59","1 l = 2,66","Qualitätswein, Baden, fruchtige Noten von Birne, Pfirsich und Aprikose, passt zu gegrilltem Gemüse und Hähnchen",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_372.jpg,"cat_getraenke,sub_kaese",,,ref_000200,obs_0000034725|obs_0000034879|obs_0000014060|obs_0000035029|obs_0000034630|obs_0000026591|obs_0000035031|obs_0000033201|obs_0000011588|obs_0000034631|obs_0000015081|obs_0000000726|obs_0000032451,obs_0000034725|obs_0000034879|obs_0000014060|obs_0000035029
DELOS,Griech Olivenöl,"€ 6,66","€ 9,99","1 l = 13,32",extra nativ,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_244.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000201,obs_0000015414|obs_0000002836|obs_0000001438|obs_0000009909|obs_0000011361|obs_0000009444,obs_0000015414
ROUGETTE,Grill- oder Ofenkäse,"€ 4,00","€ 5,38","1 kg = 11,12","versch. Sorten, 55 - 60 % Fett i. Tr.",Nein,Dieses Angebot findest du vom 30.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-30,2026-04-01,../images/kaufland/kaufland_offer_665.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000202,obs_0000034181|obs_0000010167|obs_0000018904|obs_0000003012|obs_0000027738|obs_0000011472|obs_0000028959|obs_0000014853|obs_0000023649|obs_0000015708,
OATLY,Haferdrink,"€ 1,79",,"pro Einheit = 1,79","Ohne Zucker, Bio Classic, Voll oder Vanille-Geschmack",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_157.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000203,obs_0000010936|obs_0000024065|obs_0000024479|obs_0000008073|obs_0000010257|obs_0000034586|obs_0000012318|obs_0000031524|obs_0000009773|obs_0000028848|obs_0000001842|obs_0000009306|obs_0000011884|obs_0000029553|obs_0000014119|obs_0000031656|obs_0000019920|obs_0000026074|obs_0000029825|obs_0000031124|obs_0000030111|obs_0000032211|obs_0000030805|obs_0000032347|obs_0000028770|obs_0000017253|obs_0000022247|obs_0000023020|obs_0000031981|obs_0000017007|obs_0000023395,obs_0000010936
WEIHENSTEPHAN,Haltbare Milch 1 5 Fett,"€ 0,95","€ 1,59","pro Einheit = 0,95","1,5 % Fett",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_158.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_fleischersatz,sub_milchprodukte,sub_tk_gemuese,tag_high_protein",,,ref_000204,obs_0000033979|obs_0000014372|obs_0000010924|obs_0000025642|obs_0000024153|obs_0000025740|obs_0000023736|obs_0000021248|obs_0000001831|obs_0000010141|obs_0000020429|obs_0000016892|obs_0000001632|obs_0000004105|obs_0000020007|obs_0000024615|obs_0000018655|obs_0000017120|obs_0000003359|obs_0000016208|obs_0000002386|obs_0000004959|obs_0000000398|obs_0000033695|obs_0000004532|obs_0000022969|obs_0000021992|obs_0000007169|obs_0000022533|obs_0000023628|obs_0000032344|obs_0000005727|obs_0000017142|obs_0000019205|obs_0000029468|obs_0000017221|obs_0000006982|obs_0000032089|obs_0000005531|obs_0000030114|obs_0000015798|obs_0000028092|obs_0000022513|obs_0000003614|obs_0000026178|obs_0000000796,obs_0000014372|obs_0000010924|obs_0000033979
WEIHENSTEPHAN,Haltbare Milch 3 5 Fett,"€ 0,95","€ 1,69","pro Einheit = 0,95","3,5 % Fett",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_159.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_fleischersatz,sub_milchprodukte,sub_tk_gemuese,tag_high_protein",,,ref_000205,obs_0000033979|obs_0000014372|obs_0000010924|obs_0000025642|obs_0000024153|obs_0000025740|obs_0000023736|obs_0000021248|obs_0000001831|obs_0000010141|obs_0000020429|obs_0000016892|obs_0000001632|obs_0000004105|obs_0000020007|obs_0000024615|obs_0000018655|obs_0000017120|obs_0000003359|obs_0000016208|obs_0000002386|obs_0000004959|obs_0000000398|obs_0000033695|obs_0000004532|obs_0000022969|obs_0000021992|obs_0000007169|obs_0000022533|obs_0000023628|obs_0000032344|obs_0000005727|obs_0000017142|obs_0000019205|obs_0000029468|obs_0000017221|obs_0000006982|obs_0000032089|obs_0000005531|obs_0000030114|obs_0000015798|obs_0000028092|obs_0000022513|obs_0000003614|obs_0000026178|obs_0000000796,obs_0000014372|obs_0000010924|obs_0000033979|obs_0000015798
RAUCH,Happy Day,"€ 5,00",,"pro Einheit = 5,00","Saft-Getränk, versch. Sorten",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_345.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000206,obs_0000014862|obs_0000012186|obs_0000015912|obs_0000023267|obs_0000031884|obs_0000014003|obs_0000019655|obs_0000026587|obs_0000009064|obs_0000025596|obs_0000034046|obs_0000031003|obs_0000032441|obs_0000030301|obs_0000007670,obs_0000014862|obs_0000012186|obs_0000015912|obs_0000023267
K-CLASSIC,Haselnusskerne,"€ 2,79",,"1 kg = 13,95","ganze Kerne, naturbelassen",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_288.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-D660700,ref_000207,obs_0000014581|obs_0000013684|obs_0000010186|obs_0000002381|obs_0000006486|obs_0000006487|obs_0000027096|obs_0000031293|obs_0000003348|obs_0000026181|obs_0000001885|obs_0000026480|obs_0000007009|obs_0000007012|obs_0000007382,obs_0000014358|obs_0000014581|obs_0000002381|obs_0000006486|obs_0000006487|obs_0000027096|obs_0000031293|obs_0000003348|obs_0000013684|obs_0000026181|obs_0000001885|obs_0000026480|obs_0000010176|obs_0000010186
ORIGINAL OETTINGER,Hefeweißbier,"€ 7,99",,"1 l = 0,80",auch alkoholfrei (+ 3.10 Pfand),Nein,Dieses Angebot findest du vom 30.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-30,2026-04-01,../images/kaufland/kaufland_offer_666.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000208,obs_0000011992,obs_0000011992
BAYREUTHER,Hell,"€ 14,99",,"1 l = 1,50",(+ 3.10 Pfand),Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_387.jpg,cat_getraenke,,,ref_000209,obs_0000010541|obs_0000034841|obs_0000009785|obs_0000031386|obs_0000034475|obs_0000034487|obs_0000009915|obs_0000027350|obs_0000011994|obs_0000006377|obs_0000035038|obs_0000014654|obs_0000028550|obs_0000008658|obs_0000028667|obs_0000034431|obs_0000013313|obs_0000028174|obs_0000033822|obs_0000030242|obs_0000008776|obs_0000028250|obs_0000015504|obs_0000027850|obs_0000026315|obs_0000034031|obs_0000035040|obs_0000035046|obs_0000035050|obs_0000028445|obs_0000029985|obs_0000034636|obs_0000012642|obs_0000031075|obs_0000010094|obs_0000006027|obs_0000028049|obs_0000027553|obs_0000003504|obs_0000034226|obs_0000027578|obs_0000029639|obs_0000029640|obs_0000032722|obs_0000032723|obs_0000005646|obs_0000034320|obs_0000001071|obs_0000027711|obs_0000033929,obs_0000028174|obs_0000034841|obs_0000030242|obs_0000009785|obs_0000031386|obs_0000034475|obs_0000034487|obs_0000009915|obs_0000027350|obs_0000011994|obs_0000006377|obs_0000035038|obs_0000029985|obs_0000010541|obs_0000014654|obs_0000028550|obs_0000006027|obs_0000008658|obs_0000032722|obs_0000028667
NEWCENTIAL,Helmüberzug,"€ 3,99",,"pro Einheit = 3,99",Aus Polyester Wasserabweisend dank PU-Beschichtung Mit reflektierenden Deko-Elementen (3M Scotchlit Mit Elastikband zur variablen Größenverstellung 3 Jahre Garantie,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_556.jpg,cat_getraenke,,,ref_000210,,
HOMANN,Hering in Marinade,"€ 3,29",,"pro Einheit = 14,31","Bismarckhering, Gabelrollmops oder Bratheringsfilethappen",Nein,Dieses Angebot findest du vom 26.03. bis 04.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-04,../images/kaufland/kaufland_offer_214.jpg,cat_grundnahrung,,,ref_000211,obs_0000001199,obs_0000001199
LYSELL,Heringsfiletröllchen,"€ 1,69","€ 3,29","pro Einheit = 22,54",versch. Sorten,Nein,Dieses Angebot findest du vom 26.03. bis 04.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-04,../images/kaufland/kaufland_offer_215.jpg,cat_grundnahrung,,,ref_000212,obs_0000014376|obs_0000010666|obs_0000012345,obs_0000014376|obs_0000010666|obs_0000012345
HAWESTA,Heringsfilets,"€ 1,11","€ 1,99","1 kg = 5,55 - 5,85",in versch. Saucen,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_223.jpg,cat_grundnahrung,,,ref_000213,obs_0000002730|obs_0000034417|obs_0000015371|obs_0000008976|obs_0000011350|obs_0000027864|obs_0000034021|obs_0000005761|obs_0000006146|obs_0000019086|obs_0000013969|obs_0000012835|obs_0000001196|obs_0000029110|obs_0000023376|obs_0000011345|obs_0000008151|obs_0000007389|obs_0000001645|obs_0000014064|obs_0000007036|obs_0000028030|obs_0000012193|obs_0000032556|obs_0000008374|obs_0000030810|obs_0000034144|obs_0000032302|obs_0000035090|obs_0000006134,obs_0000015371|obs_0000008976|obs_0000002730|obs_0000011350|obs_0000027864|obs_0000034021|obs_0000034417|obs_0000028030
HAPPY SHORTS,Herren-Retroshorts,"€ 6,99","€ 16,99","pro Einheit = 6,99",Aus Baumwolle und Elastan Versch. Farben und Motive Größen M - XXL,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_486.jpg,cat_non_food,,,ref_000214,obs_0000016056|obs_0000012148|obs_0000026634|obs_0000009639|obs_0000026210|obs_0000008139,obs_0000016056|obs_0000012148
NIKE,Herren-Sweathoodie,"€ 34,99","€ 54,95","pro Einheit = 34,99",Aus Baumwolle und Polyester Größen M - XXL,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_487.jpg,cat_non_food,,,ref_000215,obs_0000015186|obs_0000014414|obs_0000013021|obs_0000009069|obs_0000025455|obs_0000015620|obs_0000016046|obs_0000014168|obs_0000019226|obs_0000023574|obs_0000011807|obs_0000008864|obs_0000011737,obs_0000014414|obs_0000016973|obs_0000013021|obs_0000015186|obs_0000015193|obs_0000009069|obs_0000025455|obs_0000015620|obs_0000016046|obs_0000014168
NIKE,Herren-T-Shirt,"€ 14,99","€ 27,99","pro Einheit = 14,99",Aus Baumwolle und Polyester Größen M - XXL,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_488.jpg,cat_non_food,,,ref_000216,obs_0000012620|obs_0000012700|obs_0000014797|obs_0000009161|obs_0000011260|obs_0000017457|obs_0000031856|obs_0000013704|obs_0000031708|obs_0000030035|obs_0000012150|obs_0000000755|obs_0000023324|obs_0000023466|obs_0000000968|obs_0000023573|obs_0000001225|obs_0000011740|obs_0000011807|obs_0000009163|obs_0000011737,obs_0000012598|obs_0000012620|obs_0000012700|obs_0000014797|obs_0000009161|obs_0000011260|obs_0000017457|obs_0000031856|obs_0000013704|obs_0000016055
