Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,source_market,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Weizenbrötchen,Weizenbrötchen,"€ 0,19",,"pro Einheit = 0,19",je 1-St.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_148.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",neubrandenburg,BLS-B511000,ref_000293,obs_0000034146|obs_0000033956|obs_0000034350|obs_0000034771|obs_0000033748|obs_0000034558|obs_0000019915|obs_0000006062|obs_0000006063|obs_0000034943|obs_0000027409|obs_0000028000|obs_0000031710|obs_0000014552|obs_0000002587|obs_0000003165|obs_0000032634,obs_0000034146|obs_0000033956|obs_0000019915|obs_0000006062|obs_0000006063|obs_0000034350|obs_0000034771|obs_0000033748|obs_0000034943|obs_0000034558
Laugenbrezel,Keine Marke,"€ 0,39",,"pro Einheit = 0,39",je 1-St.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_153.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000294,obs_0000014992|obs_0000001555|obs_0000006064|obs_0000014330|obs_0000026070|obs_0000026328|obs_0000033746|obs_0000034277|obs_0000035107,obs_0000001555|obs_0000006064|obs_0000014330|obs_0000014992|obs_0000026070|obs_0000026328|obs_0000028108
Apfeldreieck,Keine Marke,"€ 0,69",,"pro Einheit = 0,69",je 1-St.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_152.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000295,,
Butter-Croissant,Keine Marke,"€ 0,49",,"pro Einheit = 0,49",je 1-St.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_151.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_butter_margarine,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000296,obs_0000000107|obs_0000000997|obs_0000001425|obs_0000034970|obs_0000002620|obs_0000002676|obs_0000003267|obs_0000003591|obs_0000003636|obs_0000008456|obs_0000008556|obs_0000009075|obs_0000010409|obs_0000011042|obs_0000011467|obs_0000012797|obs_0000013125|obs_0000017835|obs_0000018391|obs_0000018644|obs_0000018772|obs_0000019493|obs_0000021984|obs_0000022502|obs_0000023195|obs_0000024620|obs_0000025842|obs_0000026359|obs_0000027049|obs_0000027517|obs_0000031786,obs_0000012842|obs_0000013126|obs_0000015419|obs_0000028113
Laugenbrötchen,Keine Marke,"€ 0,39",,"pro Einheit = 0,39",je 1-St.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_150.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegetarian,tag_ultra_processed,tag_whole_food",neubrandenburg,BLS-B521000,ref_000297,obs_0000018253|obs_0000022491,obs_0000011524|obs_0000018253|obs_0000022491
Kaiserbrötchen,Keine Marke,"€ 0,19",,"pro Einheit = 0,19",je 1-St.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_149.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",neubrandenburg,BLS-B531000,ref_000298,obs_0000007722|obs_0000009358|obs_0000009820|obs_0000018255|obs_0000022090|obs_0000023710|obs_0000024136|obs_0000027586|obs_0000010893|obs_0000033684,obs_0000006599|obs_0000007122|obs_0000007722|obs_0000009358|obs_0000009820|obs_0000018255|obs_0000022090|obs_0000023710|obs_0000024136|obs_0000027586
Nuss-Nougat Croissant,Keine Marke,"€ 0,69",,"pro Einheit = 0,69",je 1-St.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_154.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",neubrandenburg,BLS-S451000,ref_000299,obs_0000006955|obs_0000020121|obs_0000020940|obs_0000023356|obs_0000024975|obs_0000027987|obs_0000002265|obs_0000003358|obs_0000027131|obs_0000016184|obs_0000023195|obs_0000025842,obs_0000006955|obs_0000020121|obs_0000020940|obs_0000023356|obs_0000024975|obs_0000027987
Kürbiskernbrötchen,Keine Marke,"€ 0,49",,"pro Einheit = 0,49",je 1-St.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_147.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000300,obs_0000006065|obs_0000006066|obs_0000018428|obs_0000023355|obs_0000024662,obs_0000006065|obs_0000006066|obs_0000018428|obs_0000023355|obs_0000024662
Veltins Pilsener,Keine Marke,"€ 11,49",,"1 l = 1,15","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 € Pfand",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_225.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000301,obs_0000029764|obs_0000029928|obs_0000030754|obs_0000029887|obs_0000031557|obs_0000032304|obs_0000034091|obs_0000034637|obs_0000034836|obs_0000034842|obs_0000035044|obs_0000035045|obs_0000006020|obs_0000008415|obs_0000013820|obs_0000014011|obs_0000014656|obs_0000015503|obs_0000015939|obs_0000026503|obs_0000028405|obs_0000028547|obs_0000028664|obs_0000028988,obs_0000029764|obs_0000029928|obs_0000030754
Hasseröder Premium Pils,Keine Marke,"€ 8,99",,"1 l = 0,90","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 € Pfand",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_224.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegetarian",neubrandenburg,,ref_000302,obs_0000029243|obs_0000029927|obs_0000030395|obs_0000030607|obs_0000031079|obs_0000031248|obs_0000029198|obs_0000031389|obs_0000033895|obs_0000034432|obs_0000008187|obs_0000008613|obs_0000009703|obs_0000010479|obs_0000010756|obs_0000011146|obs_0000011148|obs_0000011594|obs_0000012445|obs_0000012662|obs_0000013350|obs_0000013836|obs_0000014397|obs_0000015938|obs_0000016561|obs_0000026883|obs_0000027560|obs_0000027845|obs_0000028520|obs_0000028575|obs_0000028635|obs_0000028695|obs_0000028734|obs_0000008006|obs_0000026008|obs_0000000370|obs_0000033823|obs_0000034423|obs_0000034708|obs_0000035035|obs_0000003041|obs_0000004068|obs_0000004495|obs_0000004922|obs_0000008467|obs_0000010120|obs_0000010165|obs_0000010755|obs_0000011595|obs_0000012448,obs_0000029243|obs_0000029927|obs_0000030395|obs_0000030607|obs_0000031079|obs_0000031248
Glashäger plus,Keine Marke,"€ 0,79",,"pro Einheit = 0,79","versch. Sorten, je 1-l-Fl., zzgl. 0,25 € Pfand",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_223.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",neubrandenburg,,ref_000303,obs_0000029925|obs_0000011970|obs_0000013344|obs_0000014628,obs_0000029925
Franziskaner Weissbier,Keine Marke,"€ 14,99",,"1 l = 1,50","versch. Sorten, je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 € Pfand",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_227.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian",neubrandenburg,,ref_000304,obs_0000006364|obs_0000029759|obs_0000029929|obs_0000030766|obs_0000030945|obs_0000031102|obs_0000032726,obs_0000006364|obs_0000029759|obs_0000029929|obs_0000030766|obs_0000030899|obs_0000030945|obs_0000031102|obs_0000032726
Chia Weltmeisterbrötchen,Keine Marke,"€ 0,39",,"pro Einheit = 0,39",je 1-St.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_146.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegetarian,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000305,obs_0000006403|obs_0000007512|obs_0000020517|obs_0000021336|obs_0000025125|obs_0000026487|obs_0000027090,obs_0000006403|obs_0000007512|obs_0000029334
Natur Pur Der knusprig-deftige Roggenzwilling,Keine Marke,"€ 1,69",,"1 kg = 2,11","saftiges Roggenmischbrot in Landbrotform, je 800-g-St.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_144.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000306,obs_0000001347|obs_0000009644|obs_0000028889,
Bio Avocado,Keine Marke,"€ 1,29",,"pro Einheit = 1,29","»Hass«, Ursprung: siehe Etikett, Kl. II, je 1-St.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_039.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000307,obs_0000030124|obs_0000030212|obs_0000030257|obs_0000030466|obs_0000030959|obs_0000032517|obs_0000033717|obs_0000034744|obs_0000028796|obs_0000000058|obs_0000008728|obs_0000017166|obs_0000018748|obs_0000020117|obs_0000020936|obs_0000029123|obs_0000029201|obs_0000030562|obs_0000000694|obs_0000001305|obs_0000034105|obs_0000034516|obs_0000014073|obs_0000027541|obs_0000027854|obs_0000000895,obs_0000000058|obs_0000033717|obs_0000034744|obs_0000008728|obs_0000017166|obs_0000018748|obs_0000020117|obs_0000020936|obs_0000028796|obs_0000029123|obs_0000029201|obs_0000030124|obs_0000030212|obs_0000030257|obs_0000030466|obs_0000030562|obs_0000030959|obs_0000032517
Bio Crispy Salatmix,Keine Marke,"€ 0,99",,"1 kg = 9,90",je 100-g-Pckg.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_038.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,sub_frisches_gemuese,sub_frisches_obst,sub_salate,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000308,obs_0000030211|obs_0000030956|obs_0000019134,obs_0000030211|obs_0000030956
Salatgurke,Keine Marke,"€ 0,66",,"pro Einheit = 0,66","Kl. I, je 1-St.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_036.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,sub_salate,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000309,obs_0000031142|obs_0000006407|obs_0000006429|obs_0000031262|obs_0000007126|obs_0000007144|obs_0000006268|obs_0000005502|obs_0000005876|obs_0000005891|obs_0000006068,obs_0000006407|obs_0000006429|obs_0000031142|obs_0000031262
Havelländer Jagdwurst,Keine Marke,"€ 4,99",,"1 kg = 7,13",je 700-g-Pckg.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_068.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000310,obs_0000030658|obs_0000034380,obs_0000030658
Sachsenmilch Unsere Minis,Keine Marke,"€ 1,19",,"1 kg = 2,98","Eredbeere, je 4 x 100-g-Becher-Pckg.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_066.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000311,obs_0000011085|obs_0000012394|obs_0000013309|obs_0000013779|obs_0000015901|obs_0000016191|obs_0000019480|obs_0000019541|obs_0000022527|obs_0000022992|obs_0000024884|obs_0000025627|obs_0000025800,
Würstchen,Eberswalder,"€ 2,49",,"1 kg = 9,96",je 250-g-Pckg.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_064.jpg,"cat_molkerei_kaese,sub_wurst,tag_ultra_processed",neubrandenburg,BLS-W211200,ref_000312,obs_0000009557|obs_0000009369|obs_0000014851|obs_0000034693|obs_0000015758|obs_0000031889|obs_0000028948|obs_0000005789|obs_0000026784|obs_0000031775|obs_0000006186|obs_0000013994|obs_0000028076|obs_0000031274|obs_0000027189|obs_0000030641|obs_0000031737|obs_0000035106|obs_0000000976|obs_0000013778|obs_0000000735|obs_0000034885|obs_0000010611|obs_0000028020|obs_0000028276|obs_0000034811|obs_0000034174|obs_0000025857|obs_0000025858|obs_0000021769|obs_0000030483|obs_0000023584|obs_0000004004|obs_0000023289|obs_0000007858|obs_0000020658|obs_0000030654|obs_0000031934|obs_0000034981|obs_0000001479|obs_0000030926|obs_0000004431|obs_0000007375|obs_0000001235|obs_0000032355|obs_0000021477|obs_0000029669|obs_0000030949|obs_0000025844|obs_0000003321,obs_0000009369|obs_0000009557
Frischli Leckermäulchen,Keine Marke,"€ 1,49",,"1 kg = 4,97","versch. Sorten, je 6 x 50-g-Becher",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_063.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000313,obs_0000030620,obs_0000030620
Artikel-Bezeichnung,Keine Marke,"€ 2,99",,"1 kg = 11,96",je 250-g-Pckg.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_057.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000314,obs_0000029853|obs_0000029866|obs_0000029906,obs_0000029853|obs_0000029866|obs_0000029906
Die Thüringer Thüringer Stifte,Keine Marke,"€ 2,99",,"1 kg = 14,95",je 200-g-Pckg.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_071.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegetarian",neubrandenburg,,ref_000315,obs_0000030650,obs_0000030650
Friweika Mini Grill- kartoffeln,Keine Marke,"€ 1,69",,"1 kg = 4,23","versch. Sorten, je 400-g-Pckg.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_114.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_kartoffeln,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000316,obs_0000006379|obs_0000010932|obs_0000012328|obs_0000016216|obs_0000017530|obs_0000018128|obs_0000026024,
Lawa 5 Cr pes,Keine Marke,"€ 1,09",,"1 kg = 3,63",je 300-g-Pckg.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_113.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000317,obs_0000014998|obs_0000024001|obs_0000024422|obs_0000024710|obs_0000025120|obs_0000025823,
Schwarzbach Erzgebirgischer Kartoffelsalat,Keine Marke,"€ 2,19",,"1 kg = 4,38",je 500-g-Becher,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_111.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_kartoffeln,sub_salate,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000318,obs_0000030107|obs_0000031132|obs_0000010201|obs_0000026272,
Laugenstange,Keine Marke,"€ 0,39",,"pro Einheit = 0,39",je 1-St.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_142.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000319,obs_0000011519|obs_0000013295|obs_0000005497|obs_0000005866|obs_0000009828|obs_0000014548|obs_0000026561|obs_0000027394|obs_0000034151|obs_0000034948|obs_0000027990,obs_0000005497|obs_0000005866|obs_0000009828|obs_0000011519|obs_0000013295|obs_0000014548|obs_0000026561|obs_0000027394
Das knackig- rustikale Krustenbrot,Keine Marke,"€ 1,55",,"pro Einheit = 1,55","Roggenmischbrot, je 1000-g-St.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_145.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegetarian,tag_whole_food",neubrandenburg,,ref_000320,obs_0000000220|obs_0000003833|obs_0000004260|obs_0000004687|obs_0000011923|obs_0000015422|obs_0000008829,
Butcher s Barbecue Schweine-Rückensteaks,Keine Marke,"€ 4,44",,"1 kg = 9,87","in versch. Marinaden, je 450-g-Pckg.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_086.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegetarian,sub_schwein,tag_high_protein,tag_proteinreich,tag_whole_food",neubrandenburg,,ref_000321,,
Havelländer Wiener Würstchen,Keine Marke,"€ 0,88",,"pro Einheit = 0,88","heiß und kalt zu genießen, je 100-g-",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_085.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_wurst,tag_ultra_processed",neubrandenburg,,ref_000322,obs_0000030949|obs_0000028076|obs_0000007858|obs_0000030483|obs_0000030926|obs_0000032355|obs_0000034174|obs_0000034811|obs_0000035106|obs_0000005789|obs_0000006186|obs_0000015758|obs_0000026784|obs_0000027189|obs_0000028276|obs_0000028948|obs_0000031274|obs_0000031737|obs_0000031889|obs_0000034981|obs_0000020658|obs_0000021477|obs_0000021769|obs_0000025857|obs_0000025858|obs_0000031934|obs_0000009369|obs_0000009557|obs_0000031788,obs_0000030949
Friki Puten Lachsschinken,Keine Marke,"€ 1,59",,"1 kg = 19,88",je 80-g-Pckg.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_084.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_gefluegel,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000323,obs_0000006858|obs_0000007419|obs_0000033776|obs_0000010598|obs_0000026709|obs_0000027441,
Landstolz Mutzbraten oder Paprikabraten,Keine Marke,"€ 1,79",,"1 kg = 17,90",je 100-g-Pckg.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_083.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",neubrandenburg,,ref_000324,obs_0000030636,obs_0000030636
Hemme Milch Erdbeermilch,Keine Marke,"€ 1,39",,"1 l = 2,32","3,7% Fett, je 600-ml-Btl.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_080.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,tag_whole_food",neubrandenburg,,ref_000325,obs_0000000796|obs_0000003614|obs_0000026178,
Greußener Lachsfleisch mit Edelschimmel,Keine Marke,"€ 1,59",,"1 kg = 19,88",je 80-g-Pckg.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_078.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,tag_proteinreich,tag_ultra_processed",neubrandenburg,,ref_000326,obs_0000030647,obs_0000030647
Osterland Rote Grütze mit Vanillesoße,Keine Marke,"€ 0,39",,"1 kg = 2,44",je 160-g-Becher,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_076.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000327,obs_0000030646|obs_0000029934,obs_0000030646
Vogtlandweide Hausmacher Quark,Keine Marke,"€ 0,69",,"1 kg = 3,45","40% Fett, je 200-g-Becher",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_075.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",neubrandenburg,,ref_000328,obs_0000001925|obs_0000008669|obs_0000010624|obs_0000012798|obs_0000027712,
Golßener Frühlings kartoffel salat,Keine Marke,"€ 3,19",,"1 kg = 4,56",je 700-g-Becher,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_073.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_kartoffeln,sub_salate,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000329,obs_0000025985,
Delikat Käsewiener,Keine Marke,"€ 2,29",,"1 kg = 11,45",je 4 x 50-g-Pckg.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_079.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000330,obs_0000030645,obs_0000030645
Imperial Hähnchen-Salami,Keine Marke,"€ 1,99",,"pro Einheit = 1,99",je 100-g-,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_090.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,sub_gefluegel,sub_tk_fertiggerichte,sub_wurst,tag_proteinreich,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000331,obs_0000029788|obs_0000001490|obs_0000034176|obs_0000002285|obs_0000002611|obs_0000002957|obs_0000003239|obs_0000003307|obs_0000005781|obs_0000007987|obs_0000008039|obs_0000008425|obs_0000010234|obs_0000010316|obs_0000011010|obs_0000014932|obs_0000016328|obs_0000016602|obs_0000016755|obs_0000017184|obs_0000017375|obs_0000019030|obs_0000019666|obs_0000020407|obs_0000021226|obs_0000023205|obs_0000025355|obs_0000025934|obs_0000026898|obs_0000028273|obs_0000031198,obs_0000028442
Die Rostocker Frühstücksknacker oder Käsebeißer,Keine Marke,"€ 2,99",,"1 kg = 11,96",je 250-g-Pckg.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/neubrandenburg_offer_102.jpg,"cat_molkerei_kaese,tag_ultra_processed",neubrandenburg,,ref_000332,obs_0000027739,
