Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Faxe Premium Quality Lager Beer,Keine Marke,"€ 1,79",,"1 l = 1,79","1 Liter Dose + 0,25 Pfand, (1 l = 1,79 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/faxe-premium-quality-lager-beer.jpg,cat_getraenke,,,ref_000192,obs_0000013349|obs_0000015667|obs_0000031749|obs_0000023590|obs_0000028724|obs_0000031711|obs_0000010230|obs_0000013830|obs_0000008991|obs_0000011595|obs_0000026617,
Weißbier,Erdinger,"€ 0,89",,"1 l = 1,78","0,5 Liter Dose + 0,25 Pfand, (1 l = 1,78 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/erdinger-wei-bier.jpg,"cat_getraenke,diet_vegetarian",,,ref_000193,obs_0000034223|obs_0000031751|obs_0000031388|obs_0000028962|obs_0000031911|obs_0000028970|obs_0000027336|obs_0000028367|obs_0000028886|obs_0000035037|obs_0000011368|obs_0000015092|obs_0000032260|obs_0000015499|obs_0000005647|obs_0000012695|obs_0000031384|obs_0000029081|obs_0000034839|obs_0000012447|obs_0000027553|obs_0000013351|obs_0000006569|obs_0000010542|obs_0000030899|obs_0000035046|obs_0000005831|obs_0000032731|obs_0000000862|obs_0000030558|obs_0000013688|obs_0000007677|obs_0000008097|obs_0000011999|obs_0000010083|obs_0000028019|obs_0000030399|obs_0000029440|obs_0000029258|obs_0000007888|obs_0000031617,obs_0000031751|obs_0000031388|obs_0000028962|obs_0000031911|obs_0000028970|obs_0000034223|obs_0000027336|obs_0000028367|obs_0000028886|obs_0000030558|obs_0000035037
SanLucar Saft,Keine Marke,"€ 2,79",,"1 l = 4,29","verschiedene Sorten, 650 ml Flasche, (1 l = 4,29 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/sanlucar-saft.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,tag_ultra_processed,tag_whole_food",,,ref_000194,obs_0000027142|obs_0000034438|obs_0000026383|obs_0000028431|obs_0000025618|obs_0000024985|obs_0000027674|obs_0000032918|obs_0000034047|obs_0000026144|obs_0000026785|obs_0000022436|obs_0000021042|obs_0000016953|obs_0000019142|obs_0000027982|obs_0000033872|obs_0000017106|obs_0000010200|obs_0000017915|obs_0000020223,
Kulmbacher Bier,Keine Marke,"€ 9,99",,"1 l = 1,00","verschiedene Sorten Je nach Verfügbarkeit des Marktes., 24 x 0,33/20 x 0,5 Liter Kasten + 3,42/3,10 Pfand, (1 l = 1,00 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/kulmbacher-bier.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000195,obs_0000007452|obs_0000007079|obs_0000005446|obs_0000006374|obs_0000006000|obs_0000028805|obs_0000009359|obs_0000023315|obs_0000009768|obs_0000026797|obs_0000009403|obs_0000027326|obs_0000028602|obs_0000028492|obs_0000031827|obs_0000031616|obs_0000009190|obs_0000014056|obs_0000028288,obs_0000007452|obs_0000007079|obs_0000005446|obs_0000006374|obs_0000006000
Corona Extra,Keine Marke,"€ 14,99",,"1 l = 2,11","mexikanisches Bier, 20 x 0,355 Liter Kasten + 3,10 Pfand, (1 l = 2,11 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/corona-extra.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000196,obs_0000030610|obs_0000028173|obs_0000002069|obs_0000014367|obs_0000015501|obs_0000012446|obs_0000015088|obs_0000013624|obs_0000019269|obs_0000011593|obs_0000013180|obs_0000012176,obs_0000015501|obs_0000012446|obs_0000015088|obs_0000011593|obs_0000013180|obs_0000030610
Franken Brunnen Mineralwasser,Keine Marke,"€ 5,49",,"1 l = 0,46","verschiedene Sorten, 12 x 1 Liter Kasten + 3,30 Pfand, (1 l = 0,46 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/franken-brunnen-mineralwasser.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000197,obs_0000006205|obs_0000005254|obs_0000029412|obs_0000007475|obs_0000007476|obs_0000029013|obs_0000032715|obs_0000006571|obs_0000005626|obs_0000027653|obs_0000034851|obs_0000015908|obs_0000031797|obs_0000026205|obs_0000008801|obs_0000003689|obs_0000015481|obs_0000031867|obs_0000012414|obs_0000031871|obs_0000028800|obs_0000034437|obs_0000008841|obs_0000009353|obs_0000028841|obs_0000027836|obs_0000011969|obs_0000021185|obs_0000027856|obs_0000008437|obs_0000034043|obs_0000034044|obs_0000009985|obs_0000028931|obs_0000035059|obs_0000010519|obs_0000031006|obs_0000014625|obs_0000028968|obs_0000026948|obs_0000028493|obs_0000008537|obs_0000011123|obs_0000028537|obs_0000028027|obs_0000020366|obs_0000028603|obs_0000034235|obs_0000034238|obs_0000026570,obs_0000031797|obs_0000006205|obs_0000026205|obs_0000005254|obs_0000008841|obs_0000031396|obs_0000029412|obs_0000008437|obs_0000009985|obs_0000014625|obs_0000007475|obs_0000007476|obs_0000029013|obs_0000011123|obs_0000032715
Bionade Erfrischungsgetränk oder Eistee,Keine Marke,"€ 7,99",,"1 l = 2,02","verschiedene Sorten Je nach Verfügbarkeit des Marktes., 12 x 0,33 Liter Kasten + 2,46 Pfand, (1 l = 2,02 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/bionade-erfrischungsgetr-nk-oder-eistee.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000198,obs_0000006024|obs_0000007679|obs_0000008378|obs_0000009061|obs_0000009431|obs_0000009513|obs_0000017891|obs_0000017948|obs_0000017982|obs_0000009895|obs_0000010013|obs_0000018552|obs_0000026836|obs_0000002343|obs_0000010736|obs_0000027236|obs_0000011154|obs_0000011155|obs_0000019389|obs_0000003163|obs_0000027985|obs_0000011968|obs_0000012413|obs_0000012452|obs_0000012664|obs_0000013177|obs_0000029983|obs_0000013610|obs_0000013619|obs_0000022016|obs_0000022058|obs_0000022185|obs_0000014050|obs_0000030930|obs_0000031004|obs_0000014624|obs_0000015052|obs_0000023247|obs_0000015096|obs_0000023317|obs_0000015479|obs_0000023728|obs_0000023744|obs_0000024081|obs_0000015906|obs_0000024155|obs_0000024168|obs_0000008086|obs_0000024502,obs_0000006024|obs_0000007679
Theresien Quelle Mineralwasser,Keine Marke,"€ 4,99",,"1 l = 0,55","verschiedene Sorten, 12 x 0,75 Liter Kasten + 3,30 Pfand, (1 l = 0,55 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/theresien-quelle-mineralwasser.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000199,obs_0000030349|obs_0000005813|obs_0000029977|obs_0000007653|obs_0000027653|obs_0000034851|obs_0000015908|obs_0000031797|obs_0000026205|obs_0000008801|obs_0000003689|obs_0000015481|obs_0000031867|obs_0000012414|obs_0000031871|obs_0000028800|obs_0000034437|obs_0000008841|obs_0000009353|obs_0000028841|obs_0000027836|obs_0000011969|obs_0000021185|obs_0000027856|obs_0000008437|obs_0000034043|obs_0000034044|obs_0000009985|obs_0000028931|obs_0000035059|obs_0000010519|obs_0000031006|obs_0000014625|obs_0000028968|obs_0000026948|obs_0000028493|obs_0000008537|obs_0000011123|obs_0000028537|obs_0000028027|obs_0000020366|obs_0000028603|obs_0000034235|obs_0000034238|obs_0000026570|obs_0000013773|obs_0000025562|obs_0000028654|obs_0000014332,obs_0000030349|obs_0000005813|obs_0000029977|obs_0000028493|obs_0000008537|obs_0000028603|obs_0000007653
Franken Brunnen Rhön Sprudel oder Förstina Schorle,Keine Marke,"€ 7,99",,"1 l = 0,89","verschiedene Sorten Ausgenommen Cola-Mix und Schorle im Glas Kasten. Je nach Verfügbarkeit des Marktes., 12 x 0,75 Liter Kasten + 3,30 Pfand, (1 l = 0,89 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/franken-brunnen-rh-n-sprudel-oder-f-rstina-schorle.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000200,obs_0000005276|obs_0000006571|obs_0000005626|obs_0000031393|obs_0000029982,
Maisel s Weisse,Keine Marke,"€ 14,99",,"1 l = 1,50","verschiedene Sorten, 20 x 0,5 Liter Kasten + 3,10 Pfand, (1 l = 1,50 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/maisel-s-weisse.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000201,obs_0000007478|obs_0000006911|obs_0000031077,obs_0000007478|obs_0000006911
Aktien Bier,Keine Marke,"€ 14,99",,"1 l = 1,50","verschiedene Sorten, 20 x 0,5 Liter Kasten + 4,50 Pfand, (1 l = 1,50 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/aktien-bier.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000202,obs_0000005648|obs_0000028805|obs_0000009359|obs_0000023315|obs_0000009768|obs_0000026797|obs_0000009403|obs_0000027326|obs_0000028602|obs_0000028492|obs_0000031827|obs_0000031616|obs_0000009190|obs_0000014056|obs_0000028288,obs_0000005648
Allgäuer Brauhaus Büble Bier,Keine Marke,"€ 14,99",,"1 l = 1,50","verschiedene Sorten, 20 x 0,5 Liter Kasten + 4,50 Pfand, (1 l = 1,50 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/allg-uer-brauhaus-b-ble-bier.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000203,obs_0000009683|obs_0000009204|obs_0000009768|obs_0000031827|obs_0000028288|obs_0000028805|obs_0000009359|obs_0000026797|obs_0000009403|obs_0000027326|obs_0000014056|obs_0000023315|obs_0000028492|obs_0000031616|obs_0000028602|obs_0000009190,obs_0000009683|obs_0000009204
Desperados flavoured Beer,Keine Marke,"€ 5,49",,"1 l = 4,16","verschiedene Sorten, 4 x 0,33 Liter Packung + 0,32 Pfand, (1 l = 4,16 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/desperados-flavoured-beer.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000204,obs_0000007675|obs_0000029200|obs_0000031383|obs_0000032444|obs_0000030398,obs_0000007675
Beck s Bier,Keine Marke,"€ 3,99",,"1 l = 2,02","verschiedene Sorten, 6 x 0,33 Liter Packung + 0,48 Pfand, (1 l = 2,02 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/beck-s-bier.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000205,obs_0000005830|obs_0000009768|obs_0000031827|obs_0000028288|obs_0000028805|obs_0000009359|obs_0000026797|obs_0000009403|obs_0000027326|obs_0000007886|obs_0000014056|obs_0000023315|obs_0000028492|obs_0000031616|obs_0000028602|obs_0000032738|obs_0000009190,obs_0000005830
Spaten Münchner Bier,Keine Marke,"€ 13,99",,"1 l = 1,40","verschiedene Sorten Je nach Verfügbarkeit des Marktes., 20 x 0,5 Liter Kasten + 3,10 Pfand, (1 l = 1,40 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/spaten-m-nchner-bier.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000206,obs_0000007097|obs_0000030393|obs_0000029045|obs_0000009768|obs_0000031827|obs_0000028288|obs_0000028805|obs_0000009359|obs_0000026797|obs_0000009403|obs_0000027326|obs_0000014056|obs_0000023315|obs_0000028492|obs_0000031616|obs_0000028602|obs_0000009190,obs_0000007097
Haribo Fruchtgummi,Keine Marke,"€ 0,69",,"pro Einheit = 0,69",verschiedene Sorten,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/haribo-fruchtgummi.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-S361000,ref_000207,obs_0000007699|obs_0000005837|obs_0000006734|obs_0000006238|obs_0000029998|obs_0000017027|obs_0000001930|obs_0000002314|obs_0000019082|obs_0000002318|obs_0000002320|obs_0000019722|obs_0000020367|obs_0000021394|obs_0000016918|obs_0000025361|obs_0000016298|obs_0000020778|obs_0000024204|obs_0000025134|obs_0000020787|obs_0000021688|obs_0000011323|obs_0000025528|obs_0000021186|obs_0000030287|obs_0000013647|obs_0000014289|obs_0000016719|obs_0000017102|obs_0000017103|obs_0000027215|obs_0000027602|obs_0000021597|obs_0000020575|obs_0000023776|obs_0000021606|obs_0000023399|obs_0000010105|obs_0000032125|obs_0000002943,obs_0000001930|obs_0000002314|obs_0000002318|obs_0000002320|obs_0000007699|obs_0000020367|obs_0000025361|obs_0000020778|obs_0000021688|obs_0000011323|obs_0000021186|obs_0000005837|obs_0000006734|obs_0000014289|obs_0000027215|obs_0000027602|obs_0000021597|obs_0000006238|obs_0000002943
Toffifee,Storck,"€ 0,99",,"1 kg = 8,88","verschiedene Sorten, 15er, 125 g Packung, (1 kg = 8,88 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/storck-toffifee.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000208,obs_0000034826|obs_0000000800|obs_0000027056|obs_0000015039|obs_0000016098|obs_0000013931|obs_0000027374|obs_0000026224|obs_0000001528|obs_0000000139|obs_0000005659|obs_0000032171|obs_0000032691|obs_0000029004|obs_0000006738|obs_0000029689|obs_0000010170,obs_0000034826|obs_0000005659|obs_0000000800|obs_0000032171|obs_0000027056|obs_0000032691|obs_0000015039|obs_0000029004|obs_0000006738|obs_0000016098|obs_0000013931|obs_0000027374|obs_0000026224|obs_0000001528|obs_0000029689
Pick Up,Keine Marke,"€ 1,79",,"pro Einheit = 1,79",5er oder minis verschiedene Sorten,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/pick-up.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000209,obs_0000023309|obs_0000028846|obs_0000023727|obs_0000007492|obs_0000005843|obs_0000024150|obs_0000033288|obs_0000006742|obs_0000032240|obs_0000008501|obs_0000028893,obs_0000023309|obs_0000028846|obs_0000023727|obs_0000007492|obs_0000005843|obs_0000024150
Pralin s oder Hauchzarte Herzen,Milka,"€ 1,79",,"pro Einheit = 1,79",verschiedene Sorten,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/milka-pralin-s-oder-hauchzarte-herzen.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000210,obs_0000012220|obs_0000006030|obs_0000006741|obs_0000016165|obs_0000034394|obs_0000034397|obs_0000011766|obs_0000012860|obs_0000015896,obs_0000012220|obs_0000006030|obs_0000006741
Schokolade,Milka,"€ 0,79",,"1 kg = 8,78","verschiedene Sorten *Je nach Verfügbarkeit des Marktes., 85*-100 g Tafel, (1 kg = 8,78 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/milka-schokolade.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,BLS-S500000,ref_000211,obs_0000015893|obs_0000027700|obs_0000028232|obs_0000013394|obs_0000015454|obs_0000034408|obs_0000025739|obs_0000008861|obs_0000015026|obs_0000017605|obs_0000034013|obs_0000018155|obs_0000018698|obs_0000014104|obs_0000031011|obs_0000011112|obs_0000008610|obs_0000006579|obs_0000012219|obs_0000026556|obs_0000022979|obs_0000001524|obs_0000011783|obs_0000013879|obs_0000028244|obs_0000028249|obs_0000000091|obs_0000004705|obs_0000031849|obs_0000034411|obs_0000017539|obs_0000025221|obs_0000000138|obs_0000004278|obs_0000017595|obs_0000021699|obs_0000000230|obs_0000003326|obs_0000004873|obs_0000003851|obs_0000010522|obs_0000002336|obs_0000033056|obs_0000021291|obs_0000016691|obs_0000004446|obs_0000008595|obs_0000004019|obs_0000010166|obs_0000009149,obs_0000011783|obs_0000015893|obs_0000027700|obs_0000013879|obs_0000028232|obs_0000013394|obs_0000028244|obs_0000006229|obs_0000028249|obs_0000000091|obs_0000015454|obs_0000004705|obs_0000034408|obs_0000031849|obs_0000034411|obs_0000017539|obs_0000025221|obs_0000000138|obs_0000025739|obs_0000029328|obs_0000008861|obs_0000005279|obs_0000015026|obs_0000004278|obs_0000017595|obs_0000021699|obs_0000017605|obs_0000034013|obs_0000000230|obs_0000007911|obs_0000018155|obs_0000003326|obs_0000006912|obs_0000004873|obs_0000018698|obs_0000003851|obs_0000014104|obs_0000010522|obs_0000002336|obs_0000033056|obs_0000031011|obs_0000021291|obs_0000016691|obs_0000004446|obs_0000011112|obs_0000032120|obs_0000007100|obs_0000008595|obs_0000008610|obs_0000004019
Lindt Lindor Kugeln,Keine Marke,"€ 9,99",,"1 kg = 26,64","verschiedene Sorten Je nach Verfügbarkeit des Marktes., 375 g Packung, (1 kg = 26,64 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/lindt-lindor-kugeln.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,,ref_000212,obs_0000006034|obs_0000007280|obs_0000014599|obs_0000032174|obs_0000032697|obs_0000014281|obs_0000013297|obs_0000011960|obs_0000009929|obs_0000012391|obs_0000008176|obs_0000009465,obs_0000014599|obs_0000006034|obs_0000014281|obs_0000007280|obs_0000013297
duplo,Ferrero,"€ 3,99",,"1 kg = 10,96","18er + 2 GRATIS Nur solange der Vorrat reicht., 364 g Packung, (1 kg = 10,96 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/ferrero-duplo.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000213,obs_0000016459|obs_0000028014|obs_0000024722|obs_0000032435|obs_0000029370|obs_0000030994|obs_0000023002|obs_0000017413|obs_0000019495|obs_0000022071|obs_0000016488|obs_0000018581|obs_0000001192|obs_0000017628|obs_0000018699|obs_0000019862|obs_0000002001|obs_0000008282|obs_0000009830|obs_0000009371|obs_0000014275|obs_0000007682|obs_0000024180|obs_0000005840|obs_0000023761|obs_0000030987|obs_0000006925|obs_0000006935|obs_0000029970|obs_0000028145|obs_0000006928|obs_0000028142,obs_0000007682|obs_0000016459|obs_0000024722|obs_0000032435|obs_0000029370|obs_0000005840|obs_0000030994|obs_0000006925|obs_0000028014|obs_0000023002
Riegel,kinder,"€ 3,99",,"1 kg = 9,50","18er + 2 GRATIS Nur solange der Vorrat reicht., 420 g Packung, (1 kg = 9,50 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/kinder-riegel.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000214,obs_0000015457|obs_0000014601|obs_0000030996|obs_0000022867|obs_0000011786|obs_0000013851|obs_0000016928|obs_0000033364|obs_0000010357|obs_0000017107|obs_0000025377|obs_0000012676|obs_0000016822|obs_0000019932|obs_0000024180|obs_0000023761|obs_0000012393|obs_0000001004|obs_0000033810|obs_0000007700|obs_0000028698|obs_0000018459|obs_0000017974|obs_0000002137|obs_0000033369|obs_0000027264|obs_0000029327|obs_0000032428|obs_0000011951|obs_0000020666|obs_0000022204|obs_0000005841|obs_0000028376|obs_0000017628|obs_0000021773|obs_0000006926|obs_0000029970|obs_0000019229|obs_0000001320|obs_0000019295|obs_0000033127|obs_0000032238|obs_0000022422|obs_0000002974|obs_0000028578|obs_0000011177|obs_0000022958|obs_0000019427|obs_0000021485|obs_0000003586,obs_0000011786|obs_0000007700|obs_0000013851|obs_0000016928|obs_0000033364|obs_0000015457|obs_0000010357|obs_0000029327|obs_0000032428|obs_0000005841|obs_0000017107|obs_0000014601|obs_0000006926|obs_0000030996|obs_0000025377|obs_0000022867|obs_0000012676|obs_0000032238|obs_0000016822|obs_0000019932
Ritter Sport Schokowürfel,Keine Marke,"€ 3,29",,"1 kg = 18,69","verschiedene Sorten, 176 g Packung, (1 kg = 18,69 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/ritter-sport-schokow-rfel.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_vegetarian,tag_proteinreich,tag_ultra_processed",,,ref_000215,obs_0000005654|obs_0000030307|obs_0000006035|obs_0000032007|obs_0000032690|obs_0000029001|obs_0000032476|obs_0000026946,obs_0000006035|obs_0000005654|obs_0000026946|obs_0000030307
hosta nippon,Keine Marke,"€ 1,79",,"1 kg = 8,95","Puffreis mit Schokolade, verschiedene Sorten, 200 g Packung, (1 kg = 8,95 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/hosta-nippon.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,sub_nudeln,sub_tk_fertiggerichte,tag_ultra_processed,tag_whole_food",,,ref_000216,obs_0000007103,obs_0000007103
Amicelli,Keine Marke,"€ 2,99",,"1 kg = 14,95","16er, 200 g Packung, (1 kg = 14,95 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/amicelli.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000217,obs_0000005653|obs_0000006758|obs_0000024887,obs_0000005653|obs_0000006758|obs_0000024887
Smarties Riesenrolle,Nestl,"€ 1,79",,"pro Einheit = 1,79",verschiedene Sorten,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/nestl-smarties-riesenrolle.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000218,obs_0000027371|obs_0000012665|obs_0000019413|obs_0000006747|obs_0000005845|obs_0000013891|obs_0000011381|obs_0000015030|obs_0000016128,obs_0000006747|obs_0000005845|obs_0000027371
Ültje Swavy,Keine Marke,"€ 2,49",,"1 kg = 16,60","verschiedene Sorten *Je nach Verfügbarkeit des Marktes., 120*-170 g Packung, (1 kg = 16,60 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/ltje-swavy.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_high_protein,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000219,obs_0000006031|obs_0000009014|obs_0000015032,obs_0000006031|obs_0000009014|obs_0000015032
Oreo Kekse,Keine Marke,"€ 1,29",,"pro Einheit = 1,29",verschiedene Sorten,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/oreo-kekse.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000220,obs_0000029322|obs_0000032012|obs_0000032695|obs_0000031299|obs_0000022146|obs_0000019080|obs_0000005001|obs_0000017163|obs_0000003219|obs_0000018069|obs_0000014620|obs_0000011559|obs_0000000426|obs_0000028975|obs_0000004147|obs_0000023735|obs_0000016477|obs_0000004574|obs_0000018652|obs_0000024159|obs_0000024684|obs_0000010735|obs_0000019439|obs_0000022518,obs_0000022146|obs_0000005001|obs_0000029322|obs_0000017163|obs_0000032012|obs_0000003219|obs_0000018069|obs_0000000426|obs_0000028975|obs_0000004147|obs_0000032695|obs_0000023735|obs_0000031299|obs_0000016477|obs_0000004574|obs_0000024159|obs_0000024684|obs_0000019439|obs_0000022518
merci Selection,Storck,"€ 2,99",,"pro Einheit = 2,99",verschiedene Sorten,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/storck-merci-selection.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000221,obs_0000008926|obs_0000014288|obs_0000030284|obs_0000006029|obs_0000032160|obs_0000031828|obs_0000035020|obs_0000011580|obs_0000026027|obs_0000022988|obs_0000016848,obs_0000006029
Schoko-Bons,kinder,"€ 2,99",,"1 kg = 13,29","Nur solange der Vorrat reicht., 200 g Packung + 25 g gratis, (1 kg = 13,29 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/kinder-schoko-bons.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000222,obs_0000024077|obs_0000024708|obs_0000024491|obs_0000022964|obs_0000028227|obs_0000006740|obs_0000021701|obs_0000021208|obs_0000018145|obs_0000014120|obs_0000017732|obs_0000020389|obs_0000019198,obs_0000024077|obs_0000006740|obs_0000024708|obs_0000024491|obs_0000022964
Perwoll Feinwaschmittel,Keine Marke,"€ 4,99",,"pro Einheit = 4,99","verschiedene Sorten, 27 WL Flasche, (1 WL = 0,18 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/perwoll-feinwaschmittel.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000223,obs_0000005479|obs_0000007112|obs_0000032137|obs_0000010248|obs_0000015946|obs_0000028457|obs_0000014365,obs_0000005479|obs_0000007112|obs_0000010248|obs_0000015946|obs_0000028457|obs_0000030360|obs_0000029051|obs_0000014365
Palmolive Duschbad,Keine Marke,"€ 0,99",,"1 l = 3,96","verschiedene Sorten, 250 ml Flasche, (1 l = 3,96 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/palmolive-duschbad.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000224,obs_0000007294|obs_0000005486,obs_0000007294|obs_0000005486
