Marke,Produkt,Preis,Vorheriger_Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
ÜLTJE,Erdnüsse,"€ 1,49",,"1 kg = 7,45","1 kg = 7,45",geröstet und gesalzen,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_215.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_huelsenfruechte,tag_high_protein,tag_proteinreich",,BLS-Q210000,ref_000119,obs_0000000013|obs_0000003728|obs_0000011550|obs_0000008481|obs_0000001319|obs_0000013618|obs_0000027959|obs_0000019397|obs_0000019492|obs_0000026796|obs_0000032179|obs_0000031681|obs_0000026308|obs_0000027867|obs_0000010727|obs_0000018211|obs_0000028549|obs_0000028666|obs_0000018565|obs_0000003465|obs_0000009228|obs_0000022799|obs_0000008092|obs_0000004647|obs_0000022065|obs_0000007489|obs_0000010439|obs_0000006602|obs_0000030669|obs_0000005074|obs_0000012244|obs_0000018136|obs_0000006234|obs_0000026588|obs_0000015325|obs_0000008186|obs_0000000481|obs_0000027115|obs_0000030315|obs_0000009709|obs_0000004220|obs_0000007188|obs_0000001449|obs_0000008876|obs_0000001722|obs_0000031609,obs_0000000013|obs_0000003728|obs_0000011550|obs_0000008481|obs_0000019492|obs_0000001319|obs_0000026796|obs_0000013618|obs_0000032179|obs_0000027959|obs_0000031681|obs_0000007489|obs_0000026308|obs_0000019397|obs_0000030669|obs_0000006234|obs_0000027867|obs_0000010727,,
K-CLASSIC,Erdnüsse im Paprika-Knuspermantel,"€ 0,89","€ 1,19","1 kg = 4,45","1 kg = 4,45",im Paprika-Knuspermantel,Nein,Dieses Angebot findest du vom 20.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-20,2026-04-22,../images/kaufland/kaufland_offer_683.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_huelsenfruechte,tag_high_protein,tag_ultra_processed,tag_whole_food",,,ref_000120,obs_0000010727|obs_0000000013|obs_0000026796|obs_0000008481|obs_0000031681|obs_0000019397|obs_0000019492|obs_0000027867|obs_0000011550|obs_0000001319|obs_0000013618|obs_0000027959|obs_0000032179|obs_0000003728|obs_0000026308,,,
COCA-COLA oder FANTA,Erfrischungsgetränk,"€ 3,60","€ 4,49","1 l = 1,82","1 l = 1,82","z. T. koffeinhaltig, Cola auch als Zero (+ 1.50 Pfand)",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_232.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000121,obs_0000013619|obs_0000011968|obs_0000011154|obs_0000017948|obs_0000010013|obs_0000014624|obs_0000015906|obs_0000009895|obs_0000009513|obs_0000022058|obs_0000022185|obs_0000023728|obs_0000008378|obs_0000023744|obs_0000015052|obs_0000023247|obs_0000009431|obs_0000024155|obs_0000012664|obs_0000024168|obs_0000010736|obs_0000015479|obs_0000018552|obs_0000013177|obs_0000012413|obs_0000012451|obs_0000011560|obs_0000013620|obs_0000014659|obs_0000010759|obs_0000026061|obs_0000014298|obs_0000006024|obs_0000005272|obs_0000015296|obs_0000016089|obs_0000012000|obs_0000007679|obs_0000006900,obs_0000011154|obs_0000017948|obs_0000010013|obs_0000014624|obs_0000015906|obs_0000009895|obs_0000011560|obs_0000009513|obs_0000022058|obs_0000022185|obs_0000023728|obs_0000013619|obs_0000008378|obs_0000011968|obs_0000023744|obs_0000015052|obs_0000023247|obs_0000009431|obs_0000024155|obs_0000012664|obs_0000024168|obs_0000010736|obs_0000015479|obs_0000018552|obs_0000013177|obs_0000012413,,
PEPSI oder SCHWIP SCHWAP,Erfrischungsgetränk XXL,"€ 0,99",,"1 l = 0,57","1 l = 0,57",Schwip Schwap Zero oder versch. Sorten Pepsi (+ 0.25 Pfand),Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_233.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000122,obs_0000012664|obs_0000010736|obs_0000015906|obs_0000018552|obs_0000012413|obs_0000008378|obs_0000014624|obs_0000012763|obs_0000015052|obs_0000023247|obs_0000013177|obs_0000011154|obs_0000015479|obs_0000023728|obs_0000023744|obs_0000009431|obs_0000009513|obs_0000013619|obs_0000017948|obs_0000022058|obs_0000024155|obs_0000024168|obs_0000013967|obs_0000009895|obs_0000022185|obs_0000011968|obs_0000010013,obs_0000018552|obs_0000012413|obs_0000008378|obs_0000014624|obs_0000012664|obs_0000010736|obs_0000015052|obs_0000023247|obs_0000013177|obs_0000011154|obs_0000015479|obs_0000023728|obs_0000023744|obs_0000009431|obs_0000009513|obs_0000013619|obs_0000017948|obs_0000015906|obs_0000022058|obs_0000024155|obs_0000024168|obs_0000009895|obs_0000022185|obs_0000011968|obs_0000010013,,
SAN MIGUEL,Especial,"€ 11,99",,"1 l = 1,52","1 l = 1,52",span. Pils (+ 3.42 Pfand),Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_271.jpg,cat_getraenke,,,ref_000123,obs_0000015937|obs_0000014346|obs_0000015087|obs_0000035032|obs_0000011993|obs_0000014655|obs_0000027593|obs_0000032478,obs_0000015937|obs_0000014346|obs_0000015087|obs_0000035032|obs_0000011993|obs_0000014655,,
KERRYGOLD,Extra,"€ 1,99",,"1 kg = 7,96","1 kg = 7,96","aus irischer Butter und wertvollem Rapsöl, gesalzen oder ungesalzen",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_127.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,sub_tk_gemuese,tag_high_protein",,,ref_000124,obs_0000014367|obs_0000013624|obs_0000012176|obs_0000002069|obs_0000015501|obs_0000012446|obs_0000015088|obs_0000019269|obs_0000011593|obs_0000013180|obs_0000018461|obs_0000009892|obs_0000000170|obs_0000009428|obs_0000019705|obs_0000027421|obs_0000021993|obs_0000021023|obs_0000028744|obs_0000020612|obs_0000015009|obs_0000030908|obs_0000026852|obs_0000009965|obs_0000020204|obs_0000009504|obs_0000008483|obs_0000035092|obs_0000028478|obs_0000032079|obs_0000022357|obs_0000026966|obs_0000019801|obs_0000022375|obs_0000014194|obs_0000012688|obs_0000030610|obs_0000029096|obs_0000021431|obs_0000010707|obs_0000031242|obs_0000033806|obs_0000000536|obs_0000025631|obs_0000015395|obs_0000009772|obs_0000012351|obs_0000019007|obs_0000028231|obs_0000000095,obs_0000002069|obs_0000014367|obs_0000015501|obs_0000012446|obs_0000015088|obs_0000013624|obs_0000019269|obs_0000011593|obs_0000032079|obs_0000013180|obs_0000012176|obs_0000029096,,
Nescaf,Farmers Origins Kaffeekapseln,"€ 2,49","€ 2,99","1 kg = 56,60","1 kg = 56,60","versch. Sorten, ideal für Nespresso-Maschinen",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_209.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000125,obs_0000004360|obs_0000003109|obs_0000009891|obs_0000015659|obs_0000004787|obs_0000008119|obs_0000013263|obs_0000009427|obs_0000001754|obs_0000001755|obs_0000003933|obs_0000011105|obs_0000001778|obs_0000001779,,,x
HOMANN,Feinkostsalat,"€ 1,99","€ 2,59","1 kg = 4,98","1 kg = 4,98",Pellkartoffelsalat mit Ei & Gurke oder Nudelsalat mit Schinkenwurst & Ei,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_161.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_whole_food",,,ref_000126,obs_0000016105|obs_0000000908|obs_0000034765|obs_0000014526|obs_0000013183|obs_0000034340|obs_0000034940|obs_0000033951,obs_0000016105|obs_0000000908|obs_0000034765|obs_0000014526|obs_0000013183,,
Keine Marke,Fensterbrett Frischluft,"€ 24,99","€ 49,99","pro Einheit = 24,99","pro Einheit = 24,99",Die erste mobile Fensterbank Ohne Kleben/Bohren am Fensterrahmen montierbar Variable Breite (65 - 107 cm),Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_534.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000127,,,,
FROSTA,Fertiggericht XXL,"€ 3,99",,"1 kg = 4,99","1 kg = 4,99",versch. Sorten,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_149.jpg,"cat_tiefkuehl,sub_tk_fertiggerichte,tag_ultra_processed",,,ref_000128,obs_0000019329|obs_0000009331|obs_0000009803|obs_0000018132|obs_0000019308|obs_0000012670|obs_0000010919|obs_0000013186|obs_0000015278|obs_0000013632|obs_0000001537|obs_0000006306|obs_0000012763|obs_0000010900|obs_0000011360|obs_0000023662|obs_0000023763|obs_0000024188|obs_0000013967|obs_0000014071|obs_0000012214,obs_0000012670|obs_0000010919|obs_0000019308|obs_0000019329|obs_0000013186|obs_0000015278|obs_0000009331|obs_0000005393|obs_0000013632|obs_0000005585|obs_0000001537|obs_0000009803|obs_0000018132,,
PAMPERS,Feuchttücher,"€ 11,99","€ 13,45","pro Einheit = 0,03","pro Einheit = 0,03",Fresh Clean oder Sensitive,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_293.jpg,cat_drogerie,,BLS-S118000,ref_000129,obs_0000013188|obs_0000008309|obs_0000012889|obs_0000010499|obs_0000009745|obs_0000011164|obs_0000009282|obs_0000030080|obs_0000033475|obs_0000019197,obs_0000013188|obs_0000017340|obs_0000012889|obs_0000008309|obs_0000030080,,
ANAF,Feuerlöscher PS1-X ABC,"€ 9,99",,"pro Einheit = 1,00","pro Einheit = 1,00","ABC-Pulver Funktionsbereich von -30 bis +60 °C Auch an elektrischen Anlagen einsetzbar (bis 1.000 V, Mindestabstand 1 m) Prüf- und nachfüllbar Entspricht DIN EN3 und PED 2014/68/EU Ideal für Haushalt, Auto, Boot und Camping Inkl. Kfz-Halterung mit Spannband",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_321.jpg,"cat_non_food,diet_vegetarian",,,ref_000130,obs_0000012497|obs_0000014869|obs_0000010102|obs_0000000563,obs_0000012497|obs_0000014869|obs_0000010102,,
HERTA,Finesse Aufschnitt,"€ 1,29",,"1 kg = 12,90","1 kg = 12,90","Puten- oder Hähnchenbrust oder Schinken, versch. Sorten",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_097.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,,ref_000131,obs_0000014378|obs_0000010437|obs_0000012666|obs_0000015760|obs_0000024171|obs_0000020077|obs_0000002709|obs_0000023749|obs_0000023266|obs_0000021835|obs_0000020896|obs_0000032367|obs_0000030157|obs_0000031285|obs_0000001982,obs_0000014378|obs_0000032367|obs_0000010437|obs_0000012666|obs_0000015760|obs_0000030157,,
K-CLASSIC,Fischstäbchen XXL,"€ 3,99",,"1 kg = 4,44","1 kg = 4,44","aus 100 % Alaska-Seelachsfilet, knusprig paniert, praktisch grätenfrei",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_156.jpg,"cat_tiefkuehl,sub_tk_fertiggerichte,tag_ultra_processed",,,ref_000132,obs_0000011904|obs_0000016574|obs_0000017244|obs_0000018467|obs_0000028007|obs_0000022596|obs_0000025168|obs_0000017420|obs_0000033884|obs_0000034006|obs_0000009455|obs_0000026262|obs_0000009919|obs_0000010512|obs_0000027473|obs_0000019723|obs_0000019848|obs_0000028371|obs_0000012340|obs_0000020780|obs_0000012763|obs_0000012822|obs_0000021599|obs_0000013967|obs_0000022963|obs_0000008173,obs_0000016574|obs_0000017244|obs_0000018467|obs_0000028007|obs_0000011904|obs_0000022596,,
MY PROJECT,Flachbalkenwischer 530 450,"€ 4,99","€ 9,99","pro Einheit = 2,00","pro Einheit = 2,00",Qualitätsprodukt von deutschem Erstausrüster Leises Wischen durch flexiblen Gummirücken Minimale Windgeräusche dank integriertem Spoiler Leichtlaufbeschichtung für perfekte Reinigung Verschleißfeste Wischkante Gleichmäßiger Anpressdruck Einfache Montage Zum Nachrüsten älterer Fahrzeugtypen geeignet Größen 530 und 450 mm Exakte Typenzuordnung auf der Verpackung,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_557.jpg,cat_non_food,,,ref_000133,obs_0000024861|obs_0000018541,,,
MY PROJECT,Flachbalkenwischer 530 475,"€ 4,99","€ 9,99","pro Einheit = 2,00","pro Einheit = 2,00",Qualitätsprodukt von deutschem Erstausrüster Leises Wischen durch flexiblen Gummirücken Minimale Windgeräusche dank integriertem Spoiler Leichtlaufbeschichtung für perfekte Reinigung Verschleißfeste Wischkante Gleichmäßiger Anpressdruck Einfache Montage Zum Nachrüsten älterer Fahrzeugtypen geeignet Größen 530 und 475 mm Exakte Typenzuordnung auf der Verpackung,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_558.jpg,cat_non_food,,,ref_000134,obs_0000024861|obs_0000018541,,,
MY PROJECT,Flachbalkenwischer 600 400,"€ 4,99","€ 9,99","pro Einheit = 2,00","pro Einheit = 2,00",Qualitätsprodukt von deutschem Erstausrüster Leises Wischen durch flexiblen Gummirücken Minimale Windgeräusche dank integriertem Spoiler Leichtlaufbeschichtung für perfekte Reinigung Verschleißfeste Wischkante Gleichmäßiger Anpressdruck Einfache Montage Zum Nachrüsten älterer Fahrzeugtypen geeignet Größen 600 und 400 mm Exakte Typenzuordnung auf der Verpackung,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_554.jpg,cat_non_food,,,ref_000135,obs_0000018541|obs_0000024861,,,
MY PROJECT,Flachbalkenwischer 600 450,"€ 4,99","€ 9,99","pro Einheit = 2,00","pro Einheit = 2,00",Qualitätsprodukt von deutschem Erstausrüster Leises Wischen durch flexiblen Gummirücken Minimale Windgeräusche dank integriertem Spoiler Leichtlaufbeschichtung für perfekte Reinigung Verschleißfeste Wischkante Gleichmäßiger Anpressdruck Einfache Montage Zum Nachrüsten älterer Fahrzeugtypen geeignet Größen 600 und 450 mm Exakte Typenzuordnung auf der Verpackung,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_556.jpg,cat_non_food,,,ref_000136,obs_0000018541|obs_0000024861,,,
MY PROJECT,Flachbalkenwischer 600 475,"€ 4,99","€ 9,99","pro Einheit = 2,00","pro Einheit = 2,00",Qualitätsprodukt von deutschem Erstausrüster Leises Wischen durch flexiblen Gummirücken Minimale Windgeräusche dank integriertem Spoiler Leichtlaufbeschichtung für perfekte Reinigung Verschleißfeste Wischkante Gleichmäßiger Anpressdruck Einfache Montage Zum Nachrüsten älterer Fahrzeugtypen geeignet Größen 600 und 475 mm Exakte Typenzuordnung auf der Verpackung,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_555.jpg,cat_non_food,,,ref_000137,obs_0000018541|obs_0000024861,,,
Parkside,Flachverbinder ca 70 x 50 x 16 cm,"€ 1,99",,"pro Einheit = 8,00","pro Einheit = 8,00","Aus Stahl, verzinkt Größe je ca. 70 x 50 x 16 mm Inkl. 48 Schrauben",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_352.jpg,cat_non_food,,,ref_000138,,,,x
Parkside,Flachverbinder ca 80 x 15 mm,"€ 1,99",,"pro Einheit = 12,00","pro Einheit = 12,00","Aus Stahl, verzinkt Größe je ca. 80 x 15 mm Inkl. 48 Schrauben",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_353.jpg,cat_non_food,,,ref_000139,obs_0000022895|obs_0000023263,,,x
Parkside,Flachverbinder ca 98 x 15 mm,"€ 1,99",,"pro Einheit = 8,00","pro Einheit = 8,00","Aus Stahl, verzinkt Größe je ca. 98 x 15 mm Inkl. 32 Schrauben",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_351.jpg,cat_non_food,,,ref_000140,obs_0000022895|obs_0000023263,,,x
Parkside,Flachwinkel ca 60 x 60 x 10 mm,"€ 1,99",,"pro Einheit = 8,00","pro Einheit = 8,00","Aus Stahl, verzinkt Größe je ca. 60 x 60 x 10 mm Inkl. 32 Schrauben",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_354.jpg,cat_non_food,,,ref_000141,,,,x
ACE,Fleckenentferner,"€ 3,99",,"1 l = 2,00","1 l = 2,00",für Farben und Feines,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_284.jpg,"cat_drogerie,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000142,obs_0000013635|obs_0000012005,obs_0000013635|obs_0000012005,,
HEIDEGRUND,Fleischwurst,"€ 1,99","€ 2,65","1 kg = 3,98","1 kg = 3,98",auch mit Knoblauch verfeinert,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_093.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_ultra_processed",,BLS-W234000,ref_000143,obs_0000008871|obs_0000034703|obs_0000034472|obs_0000014928|obs_0000011863|obs_0000027764|obs_0000011850|obs_0000001022|obs_0000001812|obs_0000034593|obs_0000001753|obs_0000008668|obs_0000001768|obs_0000028660|obs_0000027638|obs_0000033916|obs_0000001790|obs_0000028543|obs_0000001024|obs_0000021765|obs_0000031245|obs_0000030484|obs_0000030485|obs_0000020644|obs_0000007216|obs_0000006329|obs_0000024646|obs_0000007623|obs_0000031486|obs_0000005968|obs_0000019414|obs_0000021463|obs_0000032348|obs_0000025459|obs_0000032374|obs_0000031485|obs_0000011433,obs_0000034703|obs_0000008871|obs_0000034472|obs_0000011850|obs_0000014928|obs_0000011863|obs_0000027764,,
Parkside,Flächenspachtel,"€ 1,99",,"pro Einheit = 1,99","pro Einheit = 1,99",Zum Auftragen von Putz auf versch. Untergründe Ergonomisch geformter 2-Komponenten-Griff Mit Aufhänge-Loch Klingenbreite ca. 30 cm 3 Jahre Garantie,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_356.jpg,cat_non_food,,,ref_000144,,,,x
LEIFHEIT,Flügelwäschetrockner Pegasus 180 solid,"€ 27,99","€ 49,99","pro Einheit = 27,99","pro Einheit = 27,99","Aus pulverbeschichtetem Metall und Kunststoff Flügelhöhe ca. 105 cm Trockenlänge ca. 18 m Mit 2 Kleinteilehaltern für Socken, Slips etc. Platzsparend zusammenklappbar Größe ca. B 157 x H 87 x T 66 cm",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_407.jpg,"cat_non_food,sub_wurst,tag_ultra_processed",,,ref_000145,obs_0000015175|obs_0000028208,,,
SWITCH ON,Folienrollen für Vakuumierer breit,"€ 2,99","€ 7,99","pro Einheit = 1,78","pro Einheit = 1,78","Strukturierte Folie für optimales Vakuum Zum aroma-, luft- und wasserdichten Konservieren Für schonendes Sous-vide-Garen geeignet Hitze- und kältebeständig (-20 bis +110 °C) Bedingt mikrowellengeeignet (max. 900 W/70 °C) Breite ca. 28 cm Länge je 3 m",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_327.jpg,cat_non_food,,,ref_000146,obs_0000011206|obs_0000008324|obs_0000011222|obs_0000023107|obs_0000023109|obs_0000027267|obs_0000025755|obs_0000027897|obs_0000018909,obs_0000023107|obs_0000008324|obs_0000011206,,
SWITCH ON,Folienrollen für Vakuumierer schmal,"€ 2,99","€ 7,99","pro Einheit = 1,67","pro Einheit = 1,67","Strukturierte Folie für optimales Vakuum Zum aroma-, luft- und wasserdichten Konservieren Für schonendes Sous-vide-Garen geeignet Hitze- und kältebeständig (-20 bis +110 °C) Bedingt mikrowellengeeignet (max. 900 W/70 °C) Breite ca. 20 cm Länge je 3 m",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_328.jpg,cat_non_food,,,ref_000147,obs_0000011222|obs_0000008324|obs_0000011206|obs_0000023107|obs_0000023109|obs_0000027267|obs_0000025755|obs_0000027897|obs_0000018909,obs_0000008324|obs_0000011222,,
Keine Marke,Franz Gourmet-Kartoffeln,"€ 1,99","€ 2,99","1 kg = 1,33","1 kg = 1,33",",ausgewählte Sorten und Kocheigenschaften laut Auszeichnung, Qualität I",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_072.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_kartoffeln,tag_ultra_processed,tag_whole_food",,,ref_000148,obs_0000014897|obs_0000015724|obs_0000013200|obs_0000013668,obs_0000014897|obs_0000015724|obs_0000013200,,
SAINT ANDR oder LE RUSTIQUE,Franz Weichkäse,"€ 1,29","€ 2,69","pro Einheit = 100,00","pro Einheit = 100,00","fein-cremig, zartschmelzend, 45 - 75 % Fett i. Tr.",Nein,Dieses Angebot findest du vom 20.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-20,2026-04-22,../images/kaufland/kaufland_offer_002.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000149,obs_0000013202|obs_0000011898|obs_0000012324|obs_0000011050|obs_0000015800|obs_0000013638|obs_0000014416|obs_0000022418|obs_0000010262|obs_0000018456|obs_0000028718|obs_0000023373|obs_0000009810|obs_0000023007|obs_0000017509|obs_0000028005|obs_0000009341|obs_0000012800,obs_0000013202|obs_0000012324|obs_0000011050|obs_0000015800|obs_0000013638|obs_0000014416|obs_0000011898,,
AIR WICK,Freshmatic Max Lufterfrischer Nachfüller,"€ 3,99","€ 4,95","1 l = 15,96","1 l = 15,96","Nachfüller, versch. Sorten",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_287.jpg,cat_drogerie,,,ref_000150,obs_0000010765|obs_0000013204|obs_0000012883|obs_0000016682|obs_0000017475|obs_0000003554,,,
